DEVELOPMENT_ID,LATITUDE,LONGITUDE,STATE_NAME
NC003000003,35.206207,-80.876707,NC
KY097000001,37.35602,-84.340852,KY
MA003000301,42.372667,-71.086923,MA
MI093000001,43.118181,-85.559745,MI
MI191000001,43.9672,-83.1929,MI
KS007000001,39.82231,-97.0568,KS
TX065000010,26.185995,-97.710524,TX
NJ202000001,39.522036,-74.948361,NJ
MI081000001,42.066961,-83.246874,MI
MO187000001,38.575785,-90.404366,MO
TX001000009,30.312759,-97.689599,TX
KY012000002,37.846231,-87.580361,KY
TX214000001,32.449368,-97.78635,TX
NC003000057,35.17245,-80.854489,NC
FL003000012,28.0159,-82.4579,FL
TX065000020,26.168538,-97.703376,TX
TX001000010,30.240185,-97.767276,TX
TX065000030,26.229265,-97.66968,TX
MA065000002,42.273439,-71.246344,MA
IL006000003,40.120371,-88.243694,IL
WA014000001,47.939702,-119.002017,WA
TX421000001,29.218571,-99.757433,TX
TX274000001,30.800001,-97.424273,TX
CA033000120,36.689647,-121.616922,CA
NC011003015,36.0239,-79.7897,NC
NC011016070,36.124661,-79.843909,NC
KS038000001,38.83488,-97.595778,KS
MI080000001,44.763641,-85.626298,MI
OH002000900,41.108843,-80.662202,OH
VA006000027,36.857232,-76.261269,VA
PA007000013,39.8407,-75.3805,PA
NC016000006,35.661295,-80.46446,NC
MD002000046,39.301716,-76.617652,MD
GA006000480,33.852788,-84.380756,GA
RI019000001,41.6777,-71.2988,RI
MS059000001,33.596579,-88.641532,MS
NY002000022,42.881898,-78.855111,NY
GA100000002,30.825477,-83.266091,GA
NM009000004,35.998017,-106.081445,NM
MD002000110,39.292934,-76.600009,MD
OK041000001,34.1727,-97.4132,OK
NC016000007,35.663933,-80.453006,NC
GA241000001,34.976078,-84.370307,GA
TX497000001,26.177996,-98.001384,TX
MI001000053,42.347449,-83.071074,MI
CT023000002,41.693969,-72.922532,CT
SC057000010,32.861141,-79.985412,SC
NH011000001,44.469746,-71.18393,NH
NC011018080,36.070799,-79.870178,NC
MD018000101,39.193829,-76.617078,MD
OK011000010,35.483641,-96.687414,OK
GA100000003,30.825477,-83.266091,GA
MI082000001,42.405837,-86.271394,MI
MI073000005,42.948641,-85.671563,MI
TX106000001,32.971178,-94.719142,TX
NY002000042,42.896112,-78.891874,NY
NY077000001,40.789906,-73.205372,NY
NC016000008,35.678895,-80.444694,NC
AZ009000013,33.4279,-112.343489,AZ
AZ009000005,33.456229,-112.259969,AZ
CA033000105,36.502501,-121.438865,CA
NV001000107,39.55289,-119.793114,NV
MD034000001,38.955554,-76.192071,MD
MN113000001,48.708909,-94.602972,MN
MD002000112,39.29261,-76.594252,MD
NY077000002,40.721172,-73.251972,NY
TX452000001,29.460066,-98.362215,TX
DE004000015,38.919906,-75.435461,DE
CA031000004,34.154871,-119.170581,CA
PA020000003,41.221974,-80.503659,PA
CA008000123,35.760067,-119.256507,CA
TX083000001,31.694977,-98.121659,TX
MI001000073,42.34489,-83.070469,MI
SC018000003,33.86081,-79.738857,SC
NJ081000001,40.39957,-74.112096,NJ
SC017000003,35.072,-81.7027,SC
NM057000001,35.045256,-106.681687,NM
KS076000001,39.775207,-101.79426,KS
TX019000006,28.738659,-100.498217,TX
GA006000241,33.7712,-84.375514,GA
RI024000001,41.657451,-71.457719,RI
OK034000001,34.897805,-98.365318,OK
CA003000108,37.809064,-122.291032,CA
IL030000051,38.512295,-89.979985,IL
NY029000002,42.826322,-78.84831,NY
AR029000001,35.434487,-94.340571,AR
MI001000083,42.356884,-83.209179,MI
NC011010045,36.128791,-79.801257,NC
MD018000105,39.165732,-76.624682,MD
OH012000005,41.295692,-82.212319,OH
GA004000402,32.454231,-84.986494,GA
MN027000001,48.113495,-96.186005,MN
MI100000001,43.056747,-83.309414,MI
MO051000001,36.510626,-94.612842,MO
VA006000022,36.900537,-76.237251,VA
AR197000001,35.87473,-92.113414,AR
KY105000017,38.177007,-85.671491,KY
SC018000001,33.8786,-79.762187,SC
OK073000013,36.137315,-96.006679,OK
CA033000112,36.315477,-121.244791,CA
TX006000009,29.437232,-98.498831,TX
SD014000001,43.724212,-98.024291,SD
AR084000001,35.304294,-91.578732,AR
TX007010103,25.900825,-97.479043,TX
SC057000001,32.900137,-79.997053,SC
PA004000910,40.611132,-75.450969,PA
AZ009000015,33.584549,-112.246439,AZ
NY081000001,44.2413,-74.4433,NY
OH004000310,39.275344,-84.479748,OH
DE004000004,38.725,-75.1004,DE
SC018000002,33.866551,-79.76214,SC
KY001000054,38.240369,-85.754537,KY
CA033000114,36.708577,-121.651871,CA
MI001000019,42.345292,-83.070687,MI
KY053000001,37.255738,-85.489542,KY
TX016000002,29.362032,-100.879506,TX
OH005067000,39.831852,-84.117557,OH
MI073000001,42.937142,-85.638446,MI
CT007000004,41.042928,-73.55652,CT
AR106000001,35.063745,-91.873182,AR
TN001000051,35.129967,-90.038645,TN
VA006000025,36.854657,-76.260731,VA
OH009000002,39.97373,-82.012008,OH
SC057000007,32.863245,-79.97746,SC
TX480000001,30.42094,-97.754731,TX
MO078000001,39.747558,-94.244547,MO
GA093000001,33.962607,-83.98781,GA
PA004000920,40.61424,-75.451324,PA
TX007010105,25.937581,-97.50287,TX
MI079000001,45.414715,-83.823583,MI
OH027000001,41.150754,-81.866375,OH
CA092000007,34.178011,-118.848576,CA
MS005000015,30.394552,-88.923426,MS
PA042000001,41.3245,-75.7848,PA
AK001000265,57.798937,-152.400082,AK
AK001000213,56.2676,-132.0309,AK
AK001000244,61.570194,-149.448884,AK
RQ005005014,18.3713,-65.9456,PR
RQ005005024,18.3693,-65.7258,PR
RQ005009003,17.9708,-66.9146,PR
RQ005005015,18.3872,-65.9639,PR
RQ005006005,18.1168,-66.169,PR
RQ005003003,18.4005,-66.1558,PR
RQ005009004,17.9708,-66.9146,PR
RQ005002028,18.412577,-66.327006,PR
RQ005010028,18.4462,-66.0666,PR
RQ005010049,18.4001,-66.0293,PR
RQ005009025,18.013681,-66.604227,PR
RQ005010029,18.448081,-66.081335,PR
RQ005001010,18.4501,-67.1484,PR
RQ005010060,18.4554,-66.0861,PR
RQ005005009,18.406121,-65.966149,PR
RQ005010052,18.3928,-66.0886,PR
RQ005002003,18.4728,-66.715,PR
RQ005004001,18.2631,-66.1158,PR
RQ005008016,18.2027,-67.1428,PR
RQ005010053,18.3656,-66.057,PR
RQ005003017,18.4356,-66.331,PR
RQ005005010,18.3989,-65.9574,PR
RQ005006010,18.1668,-66.1556,PR
RQ005005013,18.3884,-65.950646,PR
RQ005009021,18.0183,-66.6137,PR
RQ005009031,18.1073,-66.5983,PR
RQ005006033,17.9688,-66.4004,PR
AL047000022,34.745261,-86.646964,AL
TX309000001,29.091665,-97.294399,TX
PA006000305,40.472999,-80.056675,PA
AL096000001,33.634648,-85.591418,AL
AR075000001,35.932879,-90.251572,AR
CO036000001,39.610971,-105.004165,CO
CA035000003,34.270611,-119.174843,CA
CT004000031,41.316978,-72.931745,CT
CT004000026,41.317386,-72.931397,CT
CT004000078,41.340524,-72.957463,CT
CT004000074,41.312048,-72.872148,CT
CT004000027,41.318936,-72.930104,CT
CT004000080,41.315865,-72.931083,CT
CT004000028,41.317252,-72.932056,CT
CT004000029,41.319319,-72.929061,CT
CT004000030,41.316824,-72.933083,CT
DC001005240,38.859851,-76.990507,DC
FL001000012,30.372046,-81.67964,FL
FL125000001,30.2666,-82.7101,FL
LA001081702,29.986671,-90.035136,LA
LA001082703,29.985999,-90.032205,LA
LA004000004,30.232194,-93.183044,LA
LA001099104,29.919298,-90.113088,LA
LA091000091,30.192434,-92.583565,LA
MA022000002,42.425273,-71.053768,MA
MD006000020,39.644836,-77.739594,MD
MI157000001,42.570292,-82.988952,MI
MI024000004,43.599714,-83.898429,MI
MN039000001,44.457035,-93.916048,MN
MN054000004,43.664642,-94.458282,MN
MN003000007,46.804419,-92.170046,MN
NC012000036,36.081234,-80.232043,NC
NE035000001,42.550037,-99.85641,NE
NE042000001,41.547452,-98.528051,NE
NE099000001,41.93306,-96.806631,NE
OK039000001,34.871995,-99.496448,OK
TX008000001,27.780899,-97.4153,TX
TX031000001,30.56203,-97.406192,TX
TX034000003,29.912914,-93.89383,TX
TX253000001,31.253677,-95.978502,TX
TX228000001,31.752206,-96.652174,TX
TX264000001,30.628225,-97.680789,TX
TX288000001,32.9433,-95.27,TX
VT004000001,43.294218,-72.480005,VT
NY005013590,40.785736,-73.974924,NY
NY005021340,40.748594,-74.001915,NY
NY005015310,40.834502,-73.925704,NY
NY005000870,40.81517,-73.958282,NY
AL054000002,34.796703,-87.691866,AL
AL054000004,34.795491,-87.691517,AL
AL072000001,33.264776,-86.821448,AL
AR016000001,33.595824,-92.831352,AR
AR016000003,33.578308,-92.831532,AR
AR088000001,35.814415,-90.436629,AR
CA014000004,37.6851,-122.464464,CA
CT004000079,41.315771,-72.93013,CT
FL005000824,25.823943,-80.232786,FL
GA062000002,32.09146,-84.234185,GA
IL022000003,42.233554,-89.090242,IL
IL031000001,40.152647,-88.955591,IL
KS028000001,38.211849,-98.200847,KS
KS051000002,39.6769,-98.7855,KS
KS065000001,38.576272,-97.669795,KS
KS143000001,37.168276,-94.841359,KS
KS006000022,37.782416,-100.020804,KS
KS070000001,38.397999,-96.536487,KS
IN023100000,38.289747,-85.751779,IN
KS032000001,38.343827,-97.012682,KS
KS096000001,38.353485,-97.209481,KS
KY063000001,37.005311,-86.439323,KY
KS036000001,39.757141,-99.329692,KS
MO007000002,38.975173,-92.320906,MO
MD006000040,39.648044,-77.742897,MD
MO007000003,38.95978,-92.33854,MO
MO192000001,36.6535,-92.8947,MO
NC009000024,35.04446,-78.870208,NC
MO019000001,36.889356,-89.934448,MO
NC056000086,35.728006,-81.335397,NC
NC032000002,35.541849,-77.04798,NC
NC044000001,35.1915,-80.0391,NC
NC057000013,35.251653,-81.209787,NC
NJ042000002,40.487042,-74.478625,NJ
NJ042000003,40.487138,-74.478188,NJ
NC070000001,35.476351,-81.247401,NC
NJ042000004,40.488172,-74.4778,NJ
NJ023000002,40.802115,-74.482662,NJ
NJ065000001,40.065487,-74.144729,NJ
NJ033000002,40.528367,-74.314448,NJ
NY041000333,43.142318,-77.619308,NY
NY009000003,42.640238,-73.754915,NY
NY067000001,42.331522,-77.65586,NY
OH002000500,41.042043,-80.595564,OH
NY041000337,43.082263,-77.607717,NY
NY067000002,42.315106,-77.646129,NY
NY089000001,43.031331,-77.077099,NY
NY089000002,43.046067,-77.090459,NY
OR027000001,44.019779,-116.95517,OR
PA006000101,40.6447,-79.7087,PA
PA018000002,40.159309,-79.893481,PA
SC001000030,32.779379,-79.936427,SC
SC048000001,34.672923,-79.543388,SC
TN005000007,36.267589,-86.698675,TN
SC027000020,34.154832,-79.752713,SC
TN005000009,36.174191,-86.762808,TN
TN005000006,36.168141,-86.761243,TN
TN005000003,36.142158,-86.785478,TN
TN006000005,36.536977,-82.553695,TN
TN084000001,35.3224,-89.3182,TN
TX003000016,31.756273,-106.478857,TX
TX003000023,31.757702,-106.477059,TX
TX049000001,33.004276,-94.977406,TX
TX025000001,26.1218,-97.615,TX
TX037000002,30.0551,-93.7407,TX
TX224000022,26.2824,-97.9929,TX
TX122000001,33.183435,-94.741307,TX
TX177000002,26.128,-98.0739,TX
VA019000007,38.85363,-77.126514,VA
VA019000006,38.868477,-77.199291,VA
VA019000001,38.763261,-77.090622,VA
VA011000215,37.288536,-79.941486,VA
WI083000001,43.428893,-88.197722,WI
VA031000001,36.633687,-82.590208,VA
WV042000001,38.084562,-81.858809,WV
WI117000001,43.649205,-90.859851,WI
AL064000001,33.899158,-87.524763,AL
AL053000030,34.046514,-87.550384,AL
AL099000002,34.677504,-86.00901,AL
AL105000001,33.452581,-86.098306,AL
AL099000001,34.581712,-85.990691,AL
AL105000003,33.447009,-86.118154,AL
AL105000002,33.445325,-86.089215,AL
AL158000001,31.8844,-85.45088,AL
AL179000001,31.319709,-85.706952,AL
AR004000023,34.722411,-92.273448,AR
AR055000001,35.215574,-93.157295,AR
AR004000024,34.724421,-92.272716,AR
AR043000001,33.886504,-91.49521,AR
AR061000001,34.94805,-90.46197,AR
AR065000001,33.2584,-93.0294,AR
AR074000001,36.373724,-91.834165,AR
CA006000007,36.769371,-119.781344,CA
CO001000063,39.736407,-105.034153,CO
CO016777777,40.018703,-105.269925,CO
CT003000029,41.756434,-72.672066,CT
CT003000030,41.755804,-72.670601,CT
FL066000080,25.881993,-80.331384,FL
FL070000001,29.643172,-82.408476,FL
FL066000060,25.862345,-80.318548,FL
GA007000008,32.842344,-83.650115,GA
GA117000001,30.795164,-83.788662,GA
GA126000001,34.125938,-83.223737,GA
GA162000001,31.561144,-84.727937,GA
GA226000001,31.772408,-84.799057,GA
GA202000001,34.857235,-84.32047,GA
GA285800010,33.997694,-85.042736,GA
IL002041000,41.729319,-87.555036,IL
IL002057000,41.987636,-87.659906,IL
IL002052100,41.835762,-87.620424,IL
IL002062000,41.87466,-87.718419,IL
IL002059000,41.990943,-87.673208,IL
IL002064000,41.887952,-87.766904,IL
IL002076000,41.998172,-87.66084,IL
IL002078000,41.817041,-87.63378,IL
IL002075000,42.000494,-87.679115,IL
IL002086000,41.776324,-87.642278,IL
IL002084000,41.816986,-87.60796,IL
IL002105000,41.819473,-87.6008,IL
IL002108000,41.782984,-87.623575,IL
IL006000005,40.109842,-88.203728,IL
IL006000004,40.314104,-88.135588,IL
IL006000006,40.121052,-88.232113,IL
IL043000002,37.720158,-88.552012,IL
IL006000002,40.093674,-88.193908,IL
IL104000001,40.898208,-89.034943,IL
IL065000001,38.668567,-88.482603,IL
IN017000012,39.779019,-86.151212,IN
IN017000014,39.814807,-86.080645,IN
IN017000013,39.82071,-86.124888,IN
IN017000021,39.780309,-86.121171,IN
IN017000009,39.832033,-86.106583,IN
IN017000015,39.718158,-86.134472,IN
KS004000004,37.631992,-97.318159,KS
KS155000001,37.267376,-95.561104,KS
KY083000001,37.565492,-85.737514,KY
MA139000001,42.5845,-71.2159,MA
MI049000001,45.950335,-86.242038,MI
MI088000001,42.217141,-85.899229,MI
MI166000001,43.588377,-83.836696,MI
MI094000001,46.412279,-86.653253,MI
MI186000001,43.39704,-85.478504,MI
MI101000001,46.484764,-87.670189,MI
MN032000001,46.352854,-94.2093,MN
MN057000001,47.23925,-93.535153,MN
MN061000001,48.9256,-95.5444,MN
MN096000001,47.852279,-92.680229,MN
MN105000001,45.041127,-93.245235,MN
MN167000002,44.1721,-93.8957,MN
MO024000001,36.672541,-89.97713,MO
MS301000002,30.312019,-89.345216,MS
MS301000001,30.30204,-89.383028,MS
NC005000002,35.0896,-76.9776,NC
NC013000011,36.006706,-78.953319,NC
NC013000010,36.004247,-78.955262,NC
NC013000030,35.989014,-78.888421,NC
NC013000029,35.991221,-78.891653,NC
NC013000028,35.987933,-78.885864,NC
NC049000001,35.752147,-81.699386,NC
NC052000001,35.172584,-79.408021,NC
NC093000001,34.618314,-78.603761,NC
ND021000005,46.801416,-100.794199,ND
ND022000001,46.9352,-98.003825,ND
ND021000006,46.801996,-100.792557,ND
ND015000001,47.282557,-101.784392,ND
NE036000001,40.0763,-97.7084,NE
NJ056000001,39.946799,-74.20633,NJ
NJ017000001,40.71678,-74.361869,NJ
NJ055000001,40.898197,-73.973535,NJ
NJ076000001,41.05636,-74.75704,NJ
NJ071000001,40.850269,-73.983462,NJ
OH001000128,40.026683,-82.947614,OH
OH001000110,39.977605,-82.977215,OH
NY158026613,41.340473,-74.177509,NY
OH003000928,41.48082,-81.641335,OH
OH001000151,39.965806,-82.971404,OH
OH003000909,41.486822,-81.705234,OH
OH003000911,41.434658,-81.786205,OH
OH006000111,41.604858,-83.666857,OH
OK075000001,35.791,-96.0327,OK
OK113000001,35.117,-98.3988,OK
OK092000001,34.964613,-99.392614,OK
PA001000094,40.442576,-79.97054,PA
OK124000001,34.37003,-96.141847,OK
PA024000001,40.675177,-75.212226,PA
PA024000007,40.680122,-75.205412,PA
PA047000001,41.2396,-75.8685,PA
PA028000008,40.9984,-75.1751,PA
SC004004034,34.839484,-82.373319,SC
SC004000212,34.91811,-82.290766,SC
PA057000002,41.22854,-75.916948,PA
SC004004035,34.837809,-82.37353,SC
SC004004032,34.838284,-82.369577,SC
TN004000022,35.045508,-85.319812,TN
TN046000001,35.589428,-87.034426,TN
TX009000008,32.787163,-96.860955,TX
TX102000001,31.440456,-97.416617,TX
TX004000020,32.716971,-97.379533,TX
TX014000113,33.429152,-94.066969,TX
TX252000336,31.209925,-97.037236,TX
TX350000001,29.5571,-98.2736,TX
UT004000401,40.754877,-111.88268,UT
VA010000004,36.586007,-79.452846,VA
VA017000005,37.03143,-76.323244,VA
WA001000015,47.612579,-122.345557,WA
WA001000075,47.518879,-122.367454,WA
WA001000076,47.538497,-122.284935,WA
WA001000083,47.547298,-122.37368,WA
WA001000088,47.663116,-122.315031,WA
WA001000094,47.626027,-122.361159,WA
WA002000152,47.759921,-122.345229,WA
WA002000341,47.514024,-122.33949,WA
WA002000343,47.51666,-122.345121,WA
WA002000551,47.293871,-122.215902,WA
WA002000552,47.325254,-122.315783,WA
WA005000006,47.197213,-122.425183,WA
WA005000009,47.248495,-122.444471,WA
WA057099362,46.056435,-118.350477,WA
WI002000064,43.050673,-87.943025,WI
WI002000070,43.118293,-87.995729,WI
WI020000001,45.119599,-92.547509,WI
WI031000003,44.952807,-89.623432,WI
WI064000005,42.50705,-89.04014,WI
WI064000006,42.50664,-89.039491,WI
RQ005002009,18.3531,-66.5604,PR
NC016000005,35.676434,-80.491365,NC
PA011000002,40.63133,-75.351025,PA
RQ005002002,18.4544,-66.7499,PR
RQ005002025,18.3834,-66.2335,PR
RQ005004020,18.257,-65.9976,PR
RQ005006014,18.2188,-66.2333,PR
RQ005004018,18.1867,-65.8765,PR
RQ005005005,18.3884,-65.950646,PR
RQ005007001,17.975,-66.0643,PR
RQ005006017,17.9874,-66.1152,PR
RQ005006016,17.9874,-66.1152,PR
RQ005009012,18.1073,-66.5983,PR
RQ005009023,17.9892,-66.6306,PR
RQ005010006,18.4226,-66.0547,PR
RQ005010046,18.4009,-66.0087,PR
AL047000014,34.722149,-86.597928,AL
AL047000020,34.713221,-86.628791,AL
AL047000023,34.745816,-86.669383,AL
CO002000400,38.29393,-104.578816,CO
FL003000041,28.0032,-82.4367,FL
FL003000043,27.955602,-82.451273,FL
FL003000044,28.012349,-82.396766,FL
GA002000005,32.065958,-81.078307,GA
IL025000004,41.6406,-87.7025,IL
IL020000825,41.504065,-90.511661,IL
MA002000158,42.341367,-71.07688,MA
KY015000012,39.0809,-84.4884,KY
MA002000228,42.287542,-71.058088,MA
MA006000007,41.71597,-71.139815,MA
MA002000235,42.344573,-71.144046,MA
MA002002121,42.371915,-71.042313,MA
MA002000236,42.332427,-71.052971,MA
MA012000003,42.255757,-71.817184,MA
MA002002137,42.276721,-71.136076,MA
MS004000020,32.366516,-88.719621,MS
MS003000001,31.234999,-90.45315,MS
MI038000003,42.26684,-84.41301,MI
NJ009000002,40.735833,-74.076463,NJ
NC003000016,35.169602,-80.892859,NC
NJ006000001,40.529212,-74.275547,NJ
NJ009000005,40.732978,-74.041529,NJ
NJ006004005,40.513722,-74.279916,NJ
NY014000003,41.01081,-73.659106,NY
NJ021000019,40.901369,-74.147763,NJ
NY042000003,41.023419,-73.758844,NY
NY011000013,43.1223,-79.0401,NY
NY079000002,43.305823,-73.66021,NY
OH022000183,39.792747,-84.036136,OH
PA002000024,40.026997,-75.176206,PA
PA002000121,39.935856,-75.150247,PA
PA002000050,39.977805,-75.17266,PA
TX011000002,27.524124,-99.49255,TX
TX001000005,30.271138,-97.709468,TX
PA023000001,39.877813,-75.351932,PA
VA016000001,38.033311,-78.490453,VA
WV001000002,38.373631,-81.665782,WV
VA016000002,38.026599,-78.48369,VA
AL125000006,33.415337,-86.930089,AL
AR023000001,35.616328,-90.328522,AR
AR026000001,35.2133,-92.8036,AR
AZ008000001,35.035356,-110.70329,AZ
AZ009000002,33.400665,-111.847558,AZ
AZ009000014,33.423492,-111.779801,AZ
AZ009000009,33.580654,-112.242173,AZ
AZ009000008,33.61178,-112.326129,AZ
CA002000008,33.914441,-118.270982,CA
CT007000009,41.0541,-73.5621,CT
FL071000002,27.927,-81.5673,FL
FL030000030,29.5216,-81.392,FL
GA006001100,33.738841,-84.402122,GA
IL024000011,41.55193,-88.046554,IL
IL030000032,38.581875,-90.122132,IL
GA097000001,33.751676,-85.296163,GA
IA020000005,41.604759,-93.623622,IA
IL039000006,41.169271,-87.837882,IL
IA020000006,41.602754,-93.592266,IA
IA020000007,41.605755,-93.587791,IA
IL068000001,37.981549,-88.324259,IL
LA023000007,31.260922,-92.440445,LA
KS100000001,38.679409,-96.941242,KS
KY002000015,39.083031,-84.505742,KY
LA023000006,31.260014,-92.428208,LA
LA037000001,32.617668,-93.273784,LA
MA020000001,42.254277,-70.961076,MA
LA077000001,31.977326,-93.998834,LA
MA020000002,42.247701,-70.976693,MA
MD002000047,39.353025,-76.610024,MD
MD002000053,39.337205,-76.606508,MD
MD002000107,39.292462,-76.629442,MD
MD002000105,39.280807,-76.696827,MD
MD002000106,39.29323,-76.630149,MD
MD002000123,39.33125,-76.63783,MD
ME005000003,44.093124,-70.213793,ME
MD004511413,39.021613,-76.97743,MD
MI001000051,42.340251,-83.064227,MI
MI007000001,42.255663,-83.147302,MI
MN172000001,45.564043,-94.302632,MN
MI058000103,42.76564,-84.555717,MI
MI095000001,43.981816,-84.487052,MI
MN183000001,44.4721,-96.1382,MN
NC011027090,36.077997,-79.909978,NC
MS110000001,33.879428,-90.720472,MS
NE005000001,41.597205,-98.922296,NE
NC011034115,36.067965,-79.764756,NC
NJ022000003,40.491205,-74.438955000000007,NJ
NC011038135,36.13885,-79.775515,NC
NJ003000005,40.650789,-74.183999,NJ
NE028000001,40.113795,-96.156561,NE
NC011017075,36.05273,-79.838795,NC
NJ003000008,40.649526,-74.182286,NJ
NC011039145,36.152482,-79.716467,NC
NJ032000020,40.612166,-74.275428,NJ
NC011024085,36.142388,-79.76502,NC
NM009000005,35.689648,-105.952614,NM
NM030000001,35.155643,-107.829352,NM
NY002000012,42.94981,-78.889862,NY
NY003000111,40.958522,-73.870461,NY
NM029000001,32.7786,-108.1436,NM
NY002000010,42.954964,-78.896728,NY
OH004000302,39.106145,-84.526002,OH
OH010000001,38.744662,-82.969422,OH
OH002000600,40.991929,-80.670094,OH
OH002000100,41.068529,-80.662617,OH
OH005000014,39.74923,-84.214399,OH
OH004000205,39.110829,-84.560827,OH
OH010000008,38.740738,-82.987243,OH
SC017000002,35.072,-81.7027,SC
SC057000009,32.862659,-79.985416,SC
PA014000014,40.7348,-80.2969,PA
PA038000035,41.4612,-75.5519,PA
TX003000028,31.765407,-106.264463,TX
TN003000012,36.019376,-83.906402,TN
TN003000036,35.981672,-83.890493,TN
TN056000001,36.392861,-85.321133,TN
TX006000027,29.517983,-98.562233,TX
TN003000013,35.939633,-83.91154,TN
TN003000025,35.967973,-83.914351,TN
TN003000005,35.978981,-83.963091,TN
TX070000001,32.347354,-96.637465,TX
VA001000001,36.823567,-76.32761,VA
VA019000002,38.828905,-77.218138,VA
VA019000003,38.834891,-77.314546000000007,VA
VA001000016,36.826453,-76.335584,VA
VA019000004,38.863252,-77.3632,VA
WA019000001,46.001084,-122.834903,WA
WI074000020,44.513195,-87.992064,WI
VA001000017,36.82509,-76.334898,VA
VA019000005,38.863668,-77.148899,VA
TX396000002,26.3846,-98.848,TX
WA021000001,46.237838000000004,-119.090066,WA
WV005000001,39.270903,-81.545007,WV
VA019000009,38.742861,-77.081149,VA
WA021000003,46.238053,-119.090171,WA
WI060000001,44.86593,-92.622529,WI
WV015000001,37.7831,-81.2048,WV
WV039000001,37.7587,-81.2033,WV
WV018000001,37.265115,-81.243049,WV
OH004000303,39.107184,-84.526086,OH
HI001000039,20.89097,-156.504351,HI
HI001000038,21.955634,-159.670157,HI
AL193000001,31.992525,-86.581602,AL
AR171000001,35.208715,-94.261916,AR
KY067000001,37.189187,-85.895248,KY
KY033000001,38.419142,-82.598688,KY
LA076000001,31.721939,-91.542457,LA
MA006000010,41.730864,-71.135253,MA
MI091000001,45.807639,-88.085206,MI
NC003000022,35.224777,-80.83579,NC
MN059000001,45.819094,-92.971564,MN
NC003000028,35.302593,-80.725305,NC
NC002000040,35.7628,-78.64,NC
NE023000001,41.443857,-97.052683,NE
OR002000065,45.47418,-122.704081,OR
NJ021000021,40.901528,-74.147572,NJ
TX333000001,31.540098,-96.834556,TX
OR002000066,45.475445,-122.704127,OR
WI247002050,43.331238,-88.28076,WI
TX162000001,34.9335,-100.908,TX
OR032000001,45.335596,-118.071276,OR
TX217000217,32.714955,-96.006222,TX
OR032000002,44.785646,-117.827234,OR
TX255004633,31.0714,-96.9802,TX
TX546000001,33.68392,-101.388792,TX
TX175000001,29.269125,-97.764105,TX
WY008000001,43.0571,-104.4755,WY
OR002000063,45.527483,-122.678353,OR
OR002000320,45.536167,-122.426857,OR
OR002000060,45.518279,-122.466105,OR
OR002000315,45.588463,-122.7154,OR
NJ036000001,40.791982,-74.000854,NJ
MD002000011,39.250588,-76.632439,MD
MD002000204,39.289728,-76.606248,MD
NE008000001,41.278723,-98.971911,NE
NM063000001,33.543781,-105.575264,NM
TX330000001,30.184319,-96.402304,TX
AL136000001,33.274857,-85.844219,AL
AR021000001,35.702716,-89.961602,AR
CA001000966,37.73306,-122.418467,CA
CA001000969,37.784396,-122.441622,CA
CA001000970,37.731583,-122.377296,CA
CA001000972,37.796647,-122.407629,CA
CA001000973,37.737622,-122.387707,CA
CA001000976,37.796809,-122.408933,CA
CA001000982,37.761923,-122.429742,CA
CA001000978,37.780663,-122.429521,CA
CA001000985,37.777648,-122.440888,CA
CT004000076,41.32914,-72.956052,CT
DC001005271,38.879183,-77.001051,DC
FL005000842,25.708996,-80.291051,FL
GA059000002,34.295257,-83.82071,GA
GA077000775,32.379554,-83.360934,GA
GA224000092,33.021094,-84.717412,GA
IA025000001,40.828943,-95.298424,IA
GA101000002,31.445688,-83.513607,GA
IL018000004,41.478706,-90.586816,IL
IL076000003,40.556127,-90.519935,IL
LA001016604,29.9318,-90.0399,LA
KS057000001,37.279455,-98.580696,KS
LA001099103,29.960532,-90.035162,LA
LA095000024,30.03672,-90.542913,LA
LA066000001,30.484775,-92.688335,LA
MD013000001,38.777777,-76.21764,MD
LA111071446,31.146945,-93.274103,LA
MS086000001,32.358664,-90.851632,MS
MO001000062,38.63584,-90.187972,MO
MS086000002,32.341349,-90.88237,MS
MO001000054,38.6375,-90.2102,MO
MO001000044,38.640156,-90.202744,MO
MO007000001,38.953812,-92.336766,MO
MS086000003,32.346386,-90.866975,MS
NC009000021,35.0327,-78.8729,NC
NC057000012,35.232628,-81.204584,NC
NJ023000001,40.8036,-74.4876,NJ
NH002000061,42.750288,-71.469029,NH
MS060000040,31.571114,-90.43243,MS
MS105000002,31.55703,-91.394708,MS
NJ015000003,40.742167,-74.040352,NJ
NH002000062,42.757338,-71.459683,NH
NJ058000001,39.574067,-75.477014,NJ
NV018002401,36.199516,-115.164296,NV
NV018002406,36.177663,-115.128226,NV
NY025000001,42.728051,-73.704832,NY
NY025000002,42.734071,-73.700704,NY
NY035000002,40.7799,-73.4237,NY
PA006000702,40.463269,-79.821834,PA
PA054000002,41.499838,-78.692751,PA
TN007000010,35.625078,-88.816482,TN
SC007000012,33.593107,-81.830525,SC
TN005000004,36.167459,-86.799286,TN
TN005000008,36.149762,-86.818156,TN
TX008000009,27.696232,-97.367736,TX
TX023000042,30.10748,-94.106276,TX
SC029000001,34.352873,-80.069139,SC
SC003000180,34.954221,-81.944094,SC
TX008000010,27.837747,-97.595689,TX
TN007000170,35.612394,-88.79579,TN
