DEVELOPMENT_ID,STATE_NAME.x,STATE_CODE,ZIPCODE,INSPECTION_SCORE,INSPECTION_DATE,in_floodplain,inspection_year,latitude,longitude,distance_to_floodzone,census_code,block_group,county,age,total_pop,total_white,total_black,total_hispanic,poverty,income,public_assistance,owner,renter,vehicles,prop_value,age_c,total_pop_c,total_white_c,total_black_c,total_hispanic_c,poverty_c,disability_c,income_c,public_assistance_c,owner_c,renter_c,vehicles_c,prop_value_c
MA022000003,MA,25,02148,86,2017-09-28,0,2017,42.433241,-71.047434,105924.2071,250173417003010,250173417003,25017,47.5,1183,586,138,27,265,62661,436,282,154,436,345700,38.5,1582857,1160650,76708,121171,385660,1567310,92878,593784,371697,222087,593784,453300
AL012000006,AL,01,35501,93,2017-10-17,0,2017,33.8281514,-87.2857454,367.29308436,011270201002004,011270201002,01127,50.6,1081,639,362,14,255,13242,508,266,242,508,63300,42.3,64927,58038,3902,1531,17640,64196,38872,25143,19019,6124,25143,87300
AL098000001,AL,01,35442,95,2017-09-21,0,2017,33.12645,-88.164457,651.83411,011070504011041,011070504011,01107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1,20170,10914,8162,826,4929,18987,36220,7620,5615,2005,7620,91800
AL107000001,AL,01,36323,98,2017-08-28,0,2017,31.434976,-86.07782966666667,502.542261,010310105004008,010310105004,01031,58.7,698,535,156,7,188,55855,281,257,24,281,144500,39.3,51073,36261,8755,3402,13431,49425,49821,19620,12822,6798,19620,147800
AL199000001,AL,01,36854,85,2017-10-05,0,2017,32.799499,-85.19368775000001,985.0101211250001,010179543004032,010179543004,01017,45,1445,1153,253,31,415,54607,633,539,94,633,106900,43,33895,19045,13335,730,8690,33513,37342,13694,9103,4591,13694,86400
AR051000001,AR,05,72830,78,2017-10-10,0,2017,35.464657333333335,-93.47076466666667,4554.194321333333,050719520003029,050719520003,05071,42.1,1526,1022,128,293,398,30156,589,333,256,589,134900,37.8,26155,21015,415,3589,6817,25958,35758,9900,7011,2889,9900,95400
AR106000001,AR,05,72012,91,2017-09-19,0,2017,35.0646165,-91.873166,1702.5613544999999,051450712021029,051450712021,05145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3,78706,69609,3143,3306,20521,78113,44074,29217,19632,9585,29217,116400
AR101000001,AR,05,72949,83,2017-10-02,0,2017,35.489555749999994,-93.8302685,186.964646,050479502023008,050479502023,05047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4,17803,16453,173,513,4633,17492,39472,6862,5052,1810,6862,90600
CA003000115,CA,06,94607,92,2017-10-12,0,2017,37.818258,-122.281559,293288.8471,060014016001020,060014016001,06001,34.3,1004,297,417,159,158,43654,366,73,293,366,519500,37.3,1629615,524881,175063,367041,379405,1619367,85743,569070,301667,267403,569070,649100
CA022000001,CA,06,92363,77,2017-10-02,0,2017,34.83570775,-114.61829399999999,286584.71125,060710107003009,060710107003,06071,26.8,1551,929,0,485,366,44671,497,328,169,497,85400,32.9,2121220,632557,168985,1108996,473703,2070914,57156,623642,369329,254313,623642,280200
GA241000001,GA,13,30555,92,2017-10-03,0,2017,34.97613775,-84.37034975,898.860783925,131110502002016,131110502002,13111,50.9,842,803,0,18,196,26607,406,219,187,406,98400,50.8,24480,23327,52,528,6758,24327,43344,10175,7817,2358,10175,171500
IL068000001,IL,17,62869,81,2017-10-02,0,2017,38.01789325,-88.2492355,6908.129728,171939584001037,171939584001,17193,53,966,952,3,0,333,76250,440,419,21,440,111700,43.8,14186,13705,61,198,3981,13848,46279,6144,4752,1392,6144,69700
IL074000001,IL,17,62037,89,2017-10-04,0,2017,39.0149295,-90.41622375,4179.298945925,170830104022031,170830104022,17083,42.5,993,987,3,0,308,54457,390,330,60,390,123600,42.5,22215,21341,103,286,6207,21860,56320,8831,7179,1652,8831,135400
KY054000001,KY,21,42701,76,2017-09-25,0,2017,37.693294,-85.857628,20564.70503,210930014024040,210930014024,21093,34.7,658,544,54,0,126,35506,345,128,217,345,98500,36.1,107699,82147,12189,6023,27550,102841,51923,41051,25297,15754,41051,148000
NM088000002,NM,35,87714,67,2017-10-02,0,2017,36.512153,-104.91322550000001,58729.511490000004,350079507004030,350079507004,35007,51.2,856,323,10,502,229,27303,403,285,118,403,88700,48.8,12522,5906,70,6159,3185,12012,33042,5591,3768,1823,5591,105900
OH002000900,OH,39,44510,95,2017-12-04,0,2017,41.111994333333335,-80.66359266666666,398.9135711,390998140003004,390998140003,39099,20.6,1095,576,432,28,76,10568,139,28,111,139,160400,43.5,231857,177300,34194,12882,59900,227056,43251,98035,67314,30721,98035,99300
OK041000001,OK,40,73456,90,2017-10-05,0,2017,34.11395,-97.5842,19813.46936675,400673716001083,400673716001,40067,38.8,812,647,0,32,214,43625,287,246,41,287,101600,42.4,6270,4927,81,624,1566,6126,35933,2392,1721,671,2392,59700
OH066000001,OH,39,43756,73,2017-09-11,0,2017,39.668319,-81.86063180000001,639.24436266,391159689001012,391159689001,39115,47.1,1435,1355,71,0,370,31591,568,298,270,568,103700,44.2,14773,13643,503,129,4288,14589,40276,6116,4778,1338,6116,90500
OK034000001,OK,40,73006,97,2017-10-04,0,2017,34.8896416,-98.35755900000001,970.776621768,400151622002044,400151622002,40015,35.3,1095,812,0,15,309,47396,373,318,55,373,86800,37.1,29437,16907,638,3563,6964,28419,41626,10273,7232,3041,10273,81900
OK013000001,OK,40,74462,74,2017-10-10,0,2017,35.25187825,-95.12539625000001,26417.351035,400612792004042,400612792004,40061,34.6,554,356,10,47,126,26597,235,86,149,235,47700,40.3,12746,9071,92,530,3463,12686,38017,4849,3619,1230,4849,87500
OK036000001,OK,40,73029,84,2017-10-04,0,2017,34.899042,-98.20560400000001,12638.387723333333,400151623001058,400151623001,40015,35.8,1231,915,42,102,271,40694,464,342,122,464,92900,37.1,29437,16907,638,3563,6964,28419,41626,10273,7232,3041,10273,81900
RI021000001,RI,44,02835,95,2017-12-05,0,2017,41.49864,-71.376689,36602.31612,440050413004040,440050413004,44005,47.9,1038,1038,0,0,246,85947,478,348,130,478,573200,44.6,83204,71549,2596,4623,21983,79839,75463,35421,21973,13448,35421,362800
SC024000001,SC,45,29812,90,2017-09-26,0,2017,33.23667366666667,-81.39061933333333,574.4751497,450119703002006,450119703002,45011,33.4,1076,158,918,0,292,16058,412,124,288,412,74400,40.6,21788,11146,9826,502,5581,21485,34035,8426,5826,2600,8426,76200
OK023000001,OK,40,73772,99,2017-09-27,0,2017,35.84468533333334,-98.40653,35790.06994666666,400119589004112,400119589004,40011,47.3,593,271,142,114,206,51875,276,159,117,276,89300,42.1,9680,7164,378,948,2501,8178,46362,3819,2907,912,3819,83800
PA064000001,PA,42,17724,93,2017-09-15,0,2017,41.654149,-76.850247,14620.00943,420159514003032,420159514003,42015,41.4,1831,1796,5,5,472,39583,769,323,446,769,113500,44.4,61546,59141,353,881,16827,60936,50900,24851,18595,6256,24851,145600
OK040000001,OK,40,73662,78,2017-10-03,0,2017,35.30465266666666,-99.63512166666666,21703.15968,400099668003013,400099668003,40009,40.7,1389,1032,89,194,301,24717,655,305,350,655,69000,35.1,22971,17396,765,3272,5297,21284,49625,7573,4971,2602,7573,117100
RI022000001,RI,44,02885,89,2017-10-06,0,2017,41.725591,-71.269492,43566.79907,440010306021003,440010306021,44001,47.9,906,861,13,32,210,37625,459,196,263,459,252600,44.1,49028,45446,617,1336,12410,48386,74630,19521,13466,6055,19521,341300
SC024000002,SC,45,29042,90,2017-09-27,0,2017,33.327832666666666,-81.14918866666666,8095.519427,450099601012034,450099601012,45009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8,14842,5280,9134,288,3604,14692,32330,5587,4244,1343,5587,65800
PA064000003,PA,42,18810,92,2017-09-14,0,2017,41.977658,-76.52273533333333,415.51030803333333,420159503005024,420159503005,42015,29.4,1604,1475,9,59,374,45604,697,406,291,697,131400,44.4,61546,59141,353,881,16827,60936,50900,24851,18595,6256,24851,145600
SC024000006,SC,45,29142,94,2017-10-12,0,2017,33.472423,-80.490452,4483.787197,450750103041036,450750103041,45075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5,89116,29650,54943,1869,20005,88419,34943,33029,22673,10356,33029,92700
RI024000001,RI,44,02818,94,2017-10-10,0,2017,41.6574495,-71.457717,50058.400735,440030209013023,440030209013,44003,59.1,790,783,0,0,167,37375,374,164,210,374,300000,43.7,164012,146824,2191,7165,43150,162788,69047,69013,48648,20365,69013,212600
TN001000050,TN,47,38107,93,2017-10-02,0,2017,35.15726033333333,-90.037034,2666.611047,471570020002010,471570020002,47157,28.3,1223,78,1042,30,219,27847,419,161,258,419,62100,35.3,937847,341880,498510,57198,219970,925195,48415,349207,195204,154003,349207,135700
SC024000007,SC,45,29927,90,2017-09-29,0,2017,32.2770985,-81.06660525000001,51954.209655,450539503011069,450539503011,45053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1,27465,11418,11905,3637,6964,26917,39740,9715,6737,2978,9715,130700
TX016000002,TX,48,78840,86,2017-12-06,0,2017,29.365721,-100.88270375,336.16709257499997,484659506012040,484659506012,48465,38.6,1748,32,0,1716,380,38942,422,222,200,422,68800,31.7,48976,7811,534,39855,11541,46436,44609,15189,9592,5597,15189,94500
SC056000007,SC,45,29407,80,2017-10-06,0,2017,32.804514,-80.02977566666667,34199.52745,450190027011064,450190027011,45019,41.9,1579,583,819,155,384,37302,720,154,566,720,160300,37.2,387847,247681,107017,19510,90251,380893,57882,154049,93308,60741,154049,273100
TX019000003,TX,48,78852,96,2017-12-04,0,2017,28.720800333333333,-100.49221166666666,154.58620159666668,483239504002006,483239504002,48323,32.4,1463,0,0,1463,410,26914,447,154,293,447,NA,29.6,57471,1521,129,54767,13297,57072,37734,16416,11170,5246,16416,95100
TX019000005,TX,48,78852,98,2017-12-15,0,2017,28.714314666666667,-100.50503233333333,156.4005886,483239505002012,483239505002,48323,26.6,1312,79,0,1231,303,19167,400,167,233,400,96900,29.6,57471,1521,129,54767,13297,57072,37734,16416,11170,5246,16416,95100
TX016000001,TX,48,78840,78,2017-11-30,0,2017,29.3546175,-100.91206725,1380.458928,484659507022036,484659507022,48465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,48976,7811,534,39855,11541,46436,44609,15189,9592,5597,15189,94500
AL005000005,AL,01,36869,75,2017-11-01,0,2017,32.4263,-85.0756,10383.54441,011130309072001,011130309072,01113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3,58480,27955,24769,3050,14481,56790,38988,22690,13368,9322,22690,114700
AL011000001,AL,01,35967,89,2017-12-04,0,2017,34.454982666666666,-85.71448166666667,955.4465808666666,010499611002019,010499611002,01049,43.1,1299,949,18,284,255,47756,378,266,112,378,135300,39,71194,57507,1009,10178,17992,70448,38842,25482,18155,7327,25482,102900
AL052000001,AL,01,35055,98,2017-12-13,0,2017,34.169938,-86.854182,2115.616209,010439650024005,010439650024,01043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6,81703,75434,900,3466,21549,80867,40997,31097,23271,7826,31097,121900
AL052000004,AL,01,35055,99,2017-12-14,0,2017,34.17559,-86.85672,2557.64147,010439648003055,010439648003,01043,36.2,1585,1236,0,294,363,26509,678,192,486,678,118900,40.6,81703,75434,900,3466,21549,80867,40997,31097,23271,7826,31097,121900
AL011000002,AL,01,35967,93,2017-12-06,0,2017,34.455309,-85.70498166666667,831.7377896,010499613002014,010499613002,01049,25.2,559,451,16,92,68,NA,146,28,118,146,NA,39,71194,57507,1009,10178,17992,70448,38842,25482,18155,7327,25482,102900
AL062000002,AL,01,36863,72,2018-01-29,0,2018,32.85750925,-85.19905925,1180.57949825,010179548001018,010179548001,01017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,33826,18872,13319,768,8659,33433,39872,13516,9159,4357,13516,88400
AL091001003,AL,01,35016,98,2017-12-11,0,2017,34.31440166666667,-86.50654033333333,17583.999246666666,010950304011025,010950304011,01095,57.9,205,140,0,0,48,25455,114,114,0,114,89100,38.8,94738,77467,2084,12600,24212,93913,41104,34588,24437,10151,34588,118500
AL062000001,AL,01,36863,66,2017-11-06,0,2017,32.87829925,-85.20138925,1184.241404,010179539002006,010179539002,01017,43.7,552,378,154,0,149,84167,220,160,60,220,126500,43,33895,19045,13335,730,8690,33513,37342,13694,9103,4591,13694,86400
AL096000001,AL,01,36264,85,2017-11-09,0,2017,33.63472933333333,-85.59133033333333,624.7917973333333,010299596003043,010299596003,01029,39.2,1558,1502,48,8,351,25156,611,303,308,611,82400,41.7,14939,13842,424,356,3879,14758,37396,5773,4296,1477,5773,111800
AL117000001,AL,01,36518,94,2017-10-20,0,2017,31.461126,-88.255134,30252.77232,011290440002022,011290440002,01129,43.7,598,390,139,63,135,39417,232,133,99,232,128100,43.5,16746,10907,4120,81,4321,16621,42185,6001,4946,1055,6001,83900
AL134000001,AL,01,35031,87,2017-10-24,0,2017,34.081349333333335,-86.595255,11082.204943333334,010090505013010,010090505013,01009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9,57667,50381,879,5197,15309,57207,47412,20690,16246,4444,20690,122200
AR071000001,AR,05,72501,99,2017-11-13,0,2017,35.78401066666667,-91.61903866666667,285.982069128,050634903005019,050634903005,05063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8,37097,33074,723,2258,9886,36603,39945,14288,10105,4183,14288,104400
AR075000001,AR,05,72438,90,2017-11-07,0,2017,35.9328925,-90.25210425,32083.201764999998,050930108012014,050930108012,05093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.1,43534,25564,15289,1753,11201,42774,36417,17238,9722,7516,17238,81400
AR080000001,AR,05,72442,90,2017-11-01,0,2017,35.883076,-90.168381,24945.154316666667,050930108021010,050930108021,05093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.1,43534,25564,15289,1753,11201,42774,36417,17238,9722,7516,17238,81400
AR071000002,AR,05,72501,99,2017-11-13,0,2017,35.76000016666667,-91.61203833333333,1087.4445146333333,050634905001006,050634905001,05063,44.8,1678,1657,6,15,451,80208,686,518,168,686,183600,39.8,37097,33074,723,2258,9886,36603,39945,14288,10105,4183,14288,104400
AR088000001,AR,05,72437,84,2017-10-24,0,2017,35.8143795,-90.436587,20278.313385,050310009004033,050310009004,05031,37,1864,1825,0,10,503,45580,641,413,228,641,73600,34,104246,80625,13919,5095,26218,103216,45672,39838,23238,16600,39838,134600
AR113000001,AR,05,72543,91,2017-11-20,0,2017,35.486316,-92.025774,562.4909352466667,050234804002002,050234804002,05023,43.8,1482,1435,47,0,340,26639,709,396,313,709,110100,48.9,25361,24048,150,623,7111,25022,42312,10646,7988,2658,10646,127000
AR118000001,AR,05,72101,84,2017-12-13,0,2017,35.259191666666666,-91.19422499999999,3401.8321496666667,051474901006043,051474901006,05147,41.3,777,749,12,0,237,47097,324,286,38,324,86000,45.3,6763,4680,1858,33,1724,6646,30097,2874,1892,982,2874,63700
CA001000971,CA,06,94107,52,2017-11-07,0,2017,37.755194,-122.3956026,305428.71446,060750614022003,060750614022,06075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3,864263,353000,43961,131949,168738,859959,96265,358772,133812,224960,358772,927400
CA001000967,CA,06,94107,43,2017-11-06,0,2017,37.7521005,-122.39670466666666,305729.4108333333,060750614011006,060750614011,06075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3,864263,353000,43961,131949,168738,859959,96265,358772,133812,224960,358772,927400
CA001000985,CA,06,94114,75,2017-11-22,0,2017,37.7639896,-122.4493642,308336.90706,060750171022000,060750171022,06075,39.6,738,505,0,20,216,NA,295,157,138,295,1177900,38.3,864263,353000,43961,131949,168738,859959,96265,358772,133812,224960,358772,927400
CA024000241,CA,06,95206,60,2017-11-13,0,2017,37.92922475,-121.26161225,223513.662,060770022023012,060770022023,06077,18.4,1971,132,290,1152,380,16290,496,147,349,496,138300,33.9,724153,240170,48175,295606,166555,715502,57813,223808,124734,99074,223808,281100
CA001000968,CA,06,94134,35,2017-11-21,0,2017,37.7140658,-122.4230578,310273.22992,060759805011005,060759805011,06075,42.5,782,5,147,147,176,16016,276,41,235,276,668500,38.3,864263,353000,43961,131949,168738,859959,96265,358772,133812,224960,358772,927400
CA035000005,CA,06,93001,86,2018-01-30,0,2018,34.2823236,-119.2864556,473701.044,061110021022001,061110021022,06111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9,848112,388301,13677,360017,197226,841489,84017,271226,171554,99672,271226,559700
CT001000009,CT,09,06608,79,2017-11-17,0,2017,41.18582833333333,-73.18607966666667,38868.22229333333,090010739003008,090010739003,09001,36.7,1226,8,599,476,224,12346,513,93,420,513,NA,40.2,947328,595323,98931,180379,236410,938998,89773,337678,228666,109012,337678,417800
CT001001058,CT,09,06604,96,2017-10-13,0,2017,41.171275,-73.196151,37358.22981,090010709002011,090010709002,09001,35.5,1367,110,639,607,271,28571,476,117,359,476,154000,40.2,947328,595323,98931,180379,236410,938998,89773,337678,228666,109012,337678,417800
CT001000007,CT,09,06610,89,2017-11-28,0,2017,41.20189166666667,-73.165571,40256.16638666667,090010732002000,090010732002,09001,34.4,1458,176,317,672,401,44688,612,389,223,612,54500,40.2,947328,595323,98931,180379,236410,938998,89773,337678,228666,109012,337678,417800
CT001000044,CT,09,06606,62,2017-11-29,0,2017,41.22103166666667,-73.194273,37071.11377333333,090010728003000,090010728003,09001,34.1,1330,128,899,288,291,57917,403,360,43,403,153800,40.2,947328,595323,98931,180379,236410,938998,89773,337678,228666,109012,337678,417800
CT001001061,CT,09,06608,49,2017-11-03,0,2017,41.1827754,-73.1832016,38917.883634,090010740001008,090010740001,09001,27.7,944,25,341,513,180,31223,294,33,261,294,129400,40.2,947328,595323,98931,180379,236410,938998,89773,337678,228666,109012,337678,417800
CT004000005,CT,09,06515,65,2017-11-14,0,2017,41.313925,-72.946736,51609.237714999996,090091409002002,090091409002,09009,33.4,927,115,548,113,205,25820,382,65,317,382,262200,40.1,862127,553000,105661,148446,205240,851682,64872,327402,204037,123365,327402,244400
CT004000001,CT,09,06515,58,2017-11-09,0,2017,41.3452332,-72.9612996,49428.314108,090091413012013,090091413012,09009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1,862127,553000,105661,148446,205240,851682,64872,327402,204037,123365,327402,244400
CA024000242,CA,06,95376,71,2017-11-15,0,2017,37.7458316,-121.4315706,248850.6031,060770053033005,060770053033,06077,46.6,619,390,11,156,122,43472,197,72,125,197,148600,33.9,724153,240170,48175,295606,166555,715502,57813,223808,124734,99074,223808,281100
CT001001062,CT,09,06605,80,2017-11-03,0,2017,41.1644048,-73.2169816,35465.106576,090010702002006,090010702002,09001,33.1,1931,144,1046,691,484,36182,643,105,538,643,267300,40.2,947328,595323,98931,180379,236410,938998,89773,337678,228666,109012,337678,417800
CT004000010,CT,09,06511,78,2017-10-20,0,2017,41.3065665,-72.9355125,52752.687302499995,090093614013005,090093614013,09009,21.8,1462,908,130,181,6,11477,356,14,342,356,NA,40.1,862127,553000,105661,148446,205240,851682,64872,327402,204037,123365,327402,244400
CT004000021,CT,09,06512,58,2017-12-11,0,2017,41.30313325,-72.8972215,55902.9472975,090091423003011,090091423003,09009,26,1791,39,254,1498,338,35163,438,36,402,438,129500,40.1,862127,553000,105661,148446,205240,851682,64872,327402,204037,123365,327402,244400
CT001000054,CT,09,06605,45,2017-10-13,0,2017,41.17848925,-73.209058,36797.960235,090010711001006,090010711001,09001,30.3,2089,199,1111,627,485,42000,540,306,234,540,242700,40.2,947328,595323,98931,180379,236410,938998,89773,337678,228666,109012,337678,417800
CT004000075,CT,09,06519,90,2017-11-02,0,2017,41.304914,-72.93918033333334,52526.058346666665,090091406003000,090091406003,09009,39.8,1049,73,287,664,262,49934,335,108,227,335,NA,40.1,862127,553000,105661,148446,205240,851682,64872,327402,204037,123365,327402,244400
CT004000017,CT,09,06513,93,2017-11-06,0,2017,41.318804666666665,-72.88992966666666,55938.813246666665,090091425002007,090091425002,09009,18.5,808,56,179,573,181,NA,251,38,213,251,NA,40.1,862127,553000,105661,148446,205240,851682,64872,327402,204037,123365,327402,244400
CT004000023,CT,09,06512,67,2017-10-17,0,2017,41.296627,-72.90001575,55906.5383375,090091427004001,090091427004,09009,28.6,2771,189,477,2056,536,39074,714,231,483,714,161700,40.1,862127,553000,105661,148446,205240,851682,64872,327402,204037,123365,327402,244400
CT004000076,CT,09,06512,95,2017-10-26,0,2017,41.2871775,-72.915862,55097.353085,090091402001011,090091402001,09009,31.5,1114,243,411,433,213,17643,592,6,586,592,NA,40.1,862127,553000,105661,148446,205240,851682,64872,327402,204037,123365,327402,244400
CT004000081,CT,09,06515,97,2017-12-13,0,2017,41.3301676,-72.9752462,48790.29625,090091412003004,090091412003,09009,32.8,1551,514,645,216,307,40485,581,170,411,581,204500,40.1,862127,553000,105661,148446,205240,851682,64872,327402,204037,123365,327402,244400
