statefips,fips,year,totaldamage,totaldamagepc,sovi_score,sovi_ratng,sovi_value,countyarea,floodzoneratio,hurrexpo,leveearea,coaststate,shoreline,coastcnty
22000,22035,2015,24500,3.352950096,49.862041,Relatively High,2.9200001,1145940224,0,6.376544,900.2291912,,0,0
22000,22035,2016,573694.4072,79.14118183,49.862041,Relatively High,2.9200001,1145940224,0,6.376544,900.2291912,,0,0
22000,22035,2017,19954.68945,2.800270081,49.862041,Relatively High,2.9200001,1145940224,0,6.376544,900.2291912,,0,0
22000,22035,2018,92973.00781,13.21201992,49.862041,Relatively High,2.9200001,1145940224,0,6.376544,900.2291912,,0,0
22000,22035,2019,50301.78906,7.331550121,49.862041,Relatively High,2.9200001,1145940224,0,6.376544,900.2291912,,0,0
22000,22037,1990,75560128,3939.116211,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,1991,5409.159851,0.276299993,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,1992,56312796.68,2841.067278,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,1993,0,0,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,1994,559.7650146,0.02744,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,1995,155526848,7598.908203,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,1996,755.3099976,0.03627,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,1997,16244.15015,0.78097,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,1998,4725.805176,0.225419998,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,1999,82159.255,3.890300091,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2000,3613.060059,0.16911,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2001,44499.23633,2.09931998,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2002,7366103.643,350.3497508,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2003,0,0,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2004,5959.924805,0.288199991,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2005,2064341.6,100.5818427,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2006,4702.720215,0.223920003,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2007,571.5599976,0.02734,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2008,115589.5903,5.515289783,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2009,1104.785034,0.052680001,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2010,0,0,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2011,22127.5752,1.097870052,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2012,171366.9481,8.581220232,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2013,1526.140015,0.07745,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2014,0,0,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2015,0,0,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2016,23471522,1202.249756,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2017,0,0,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2018,0,0,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22037,2019,0,0,34.331886,Relatively Low,-1.02,1180231680,0.17025524,34.935341,0,LA,0,1
22000,22039,1990,906.7199707,0.02726,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,1991,8701.05957,0.260030001,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,1992,56396419.93,1676.269673,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,1993,16402.56055,0.485139996,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,1994,39.98500061,0.00118,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,1995,0,0,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,1996,15106.24512,0.442829996,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,1997,29534.83008,0.866530001,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,1998,1548608.023,45.32467151,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,1999,28453.41992,0.828840017,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2000,6882.029785,0.194409996,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2001,8029.939941,0.22755,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2002,30428819.34,865.31549,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2003,6440.680176,0.184560001,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2004,27603.87939,0.790419996,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2005,1243944.869,35.35037827,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2006,1210362.172,33.95983106,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2007,5715.60498,0.159500003,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2008,82591513.33,2329.474472,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2009,104954.459,2.970690116,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2010,2173.905029,0.064000003,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2011,90090.89258,2.663759887,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2012,43874.06006,1.303560004,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2013,14396608,426.6167297,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2014,2002.369995,0.059420001,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2015,8500,0.251899987,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2016,14548464,431.5770874,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2017,3401798.865,100.9196289,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2018,7551.10498,0.225789994,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22039,2019,64020.45898,1.917060077,40.677967,Relatively Moderate,0.58999997,1760181760,0.39987901,31.586861,50.82158137,LA,0,1
22000,22041,1990,4578.944824,0.204750001,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,1991,109763.9238,4.951910019,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,1992,14359.54492,0.645690024,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,1993,0,0,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,1994,279.894989,0.01256,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,1995,68430.10156,3.087440014,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,1996,17372.18555,0.787599981,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,1997,2215.110107,0.100230001,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,1998,64707.08984,2.928719997,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,1999,229050.0361,10.41468024,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2000,57809.02539,2.721069932,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2001,148553.8516,7.088850141,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2002,673238.9204,32.48282078,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2003,245389.8867,11.90345979,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2004,273529.4053,13.36114958,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2005,5098353.57,253.2085056,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2006,14048195.06,700.3437386,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2007,293210.5313,14.64002991,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2008,72310092.88,3624.74762,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2009,21819.48486,1.101610035,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2010,77445.53125,3.716909885,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2011,273960.5781,13.17877948,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2012,202853.0313,9.841030121,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2013,279792.7266,13.61853027,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2014,106626.4121,5.21630007,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2015,50500,2.474279987,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2016,1256502.27,61.70214128,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2017,73642.29492,3.63485992,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2018,227949.0586,11.30925047,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22041,2019,364916.6328,18.23216009,47.063461,Relatively High,2.21,1645756160,0.37107208,12.94664,1649.176966,,0,0
22000,22043,1990,5032.305176,0.287539989,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,1991,17982.19531,1.024859995,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,1992,9291.469727,0.527620018,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,1993,410.0650024,0.023150001,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,1994,119.9550018,0.00675,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,1995,11664.21973,0.639699996,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,1996,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,1997,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,1998,30535.92969,1.611310005,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,1999,39123.45508,2.036509991,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2000,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2001,30112.26563,1.615290046,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2002,29643.5957,1.587769985,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2003,115932.2266,6.18667984,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2004,50188.88672,2.643749952,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2005,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2006,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2007,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2008,1271485.515,63.65702829,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2009,193337.1719,9.588230133,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2010,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2011,52684.73047,2.355779886,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2012,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2013,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2014,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2015,250000,11.18918991,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2016,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2017,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2018,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22043,2019,0,0,24.517147,Very Low,-3.51,1721202432,0,17.59096,190.0679932,,0,0
22000,22045,1990,0,0,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,1991,2610.330078,0.037889998,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,1992,56329690.26,811.1060059,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,1993,0,0,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,1994,0,0,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,1995,155530736.1,2189.432956,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,1996,15106.25,0.211209998,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,1997,191976.375,2.659019947,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,1998,55255.5,0.757490009,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,1999,43391.47461,0.590959996,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2000,62626.44531,0.855159998,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2001,2040942.58,27.85243019,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2002,79151686.26,1079.169508,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2003,193220.3906,2.632790029,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2004,2509.439941,0.034189999,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2005,15785963.04,214.486112,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2006,14695.99976,0.197309997,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2007,37151.43359,0.496609986,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2008,259922448.5,3464.708752,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2009,1664909.235,22.16892993,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2010,543477.375,7.41726017,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2011,44255.17969,0.60176,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2012,5161.649902,0.06983,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2013,11242581,151.8651886,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2014,1001.184998,0.01355,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2015,42500,0.573530003,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2016,135785664,1858.117676,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2017,127329.8899,1.764160048,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2018,5663.329956,0.079839997,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22045,2019,5503473.678,78.81244814,37.169888,Relatively Moderate,-0.30000001,2669915136,0.49759626,51.749519,344.6919861,LA,1,1
22000,22047,1990,75560128,2437.501953,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,1991,580.0700073,0.018719999,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,1992,56404866.72,1818.514531,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,1993,0,0,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,1994,79.97000122,0.00258,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,1995,155554064.6,5058.340083,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,1996,4758.464844,0.153280005,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,1997,366666.7063,11.77252016,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,1998,4725.794922,0.150230005,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,1999,21517.90039,0.68621999,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2000,16860.96484,0.506110013,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2001,625331.4395,18.81940997,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2002,7348646.871,222.4772776,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2003,1932.199951,0.05903,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2004,1882.079956,0.05821,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2005,9055614.805,281.4050808,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2006,4702.720215,0.143010005,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2007,18004.1543,0.546989977,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2008,6247066.85,189.8862247,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2009,0,0,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2010,0,0,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2011,13171.17554,0.39474,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2012,521946.5461,15.65057975,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2013,3052.284912,0.091279998,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2014,0,0,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2015,100000,3.021600008,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2016,6275237.5,190.6381836,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2017,0,0,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2018,0,0,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22047,2019,0,0,34.174221,Relatively Low,-1.0599999,1690847872,1,47.337029,998.6203842,LA,0,1
22000,22049,1990,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,1991,105500.4163,6.759380132,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,1992,39699.91406,2.543070078,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,1993,53308.32031,3.447249889,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,1994,14713.62012,0.946940005,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,1995,7817.079903,0.502900009,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,1996,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,1997,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,1998,163585.3594,10.55593967,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,1999,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2000,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2001,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2002,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2003,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2004,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2005,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2006,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2007,300069.2646,19.90508962,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2008,456854.0938,30.1434412,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2009,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2010,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2011,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2012,10323.30957,0.635829985,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2013,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2014,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2015,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2016,543142.625,34.27415848,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2017,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2018,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22049,2019,0,0,41.269215,Relatively Moderate,0.74000001,1503073664,8.28E-08,7.9947381,7.53414011,,0,0
22000,22051,1990,95659.11865,0.213370004,40.441467,Relatively Moderate,0.52999997,1663834240,0,57.064331,324.0308044,LA,1,1
22000,22051,1991,9774.192871,0.021619999,40.441467,Relatively Moderate,0.52999997,1663834240,0,57.064331,324.0308044,LA,1,1
22000,22051,1992,56312374.34,123.6514885,40.441467,Relatively Moderate,0.52999997,1663834240,0,57.064331,324.0308044,LA,1,1
22000,22051,1993,52242.15234,0.114770003,40.441467,Relatively Moderate,0.52999997,1663834240,0,57.064331,324.0308044,LA,1,1
