DEVELOPMENT_ID,STATE_NAME.x,STATE_CODE,ZIPCODE,INSPECTION_SCORE,INSPECTION_DATE,in_floodplain,inspection_year,latitude,longitude,distance_to_floodzone,census_code,block_group,county
PA002000001,PA,42,19121,61,2017-07-31,0,2017,39.983928500000005,-75.17531525000001,4998.67206525,421010151023011,421010151023,42101
OR002000117,OR,41,97203,78,2017-06-12,0,2017,45.59052333333334,-122.757965,28896.103736666668,410510042003027,410510042003,41051
PA002000049,PA,42,19144,33,2017-06-15,0,2017,40.04187325,-75.17251325,9949.1098635,421010246002006,421010246002,42101
PA002000003,PA,42,19123,44,2017-07-25,0,2017,39.966170250000005,-75.15257375,2295.75810725,421010131001005,421010131001,42101
PA002000035,PA,42,19139,32,2017-06-22,0,2017,39.9650096,-75.229983,8435.5501898,421010094002000,421010094002,42101
OR002000118,OR,41,97209,68,2017-05-01,0,2017,45.52506325,-122.693263,30899.223135,410510048002000,410510048002,41051
PA002000079,PA,42,19140,80,2017-08-07,0,2017,40.009494,-75.16455266666667,6577.747224666667,421010202004005,421010202004,42101
PA002000063,PA,42,19139,68,2017-08-08,0,2017,39.9643182,-75.2203256,7621.377681200001,421010104001018,421010104001,42101
PA002000039,PA,42,19104,22,2017-06-08,0,2017,39.958784,-75.209535,6600.788416,421010092001001,421010092001,42101
OR002000142,OR,41,97220,78,2017-04-12,0,2017,45.5570548,-122.56511259999999,36477.496134,410510078001006,410510078001,41051
OR002000121,OR,41,97233,78,2017-05-15,0,2017,45.5195404,-122.4942384,40326.110296,410510096063003,410510096063,41051
PA002000065,PA,42,19121,74,2017-08-02,0,2017,39.9759032,-75.18006960000001,4856.7998736,421010137022011,421010137022,42101
PA002000128,PA,42,19147,70,2017-05-10,0,2017,39.9413086,-75.16366099999999,2657.2536800000003,421010018002004,421010018002,42101
PA002000042,PA,42,19141,54,2017-06-29,0,2017,40.045269,-75.15338840000001,9512.733465399999,421010279012002,421010279012,42101
PA002000015,PA,42,19122,53,2017-07-27,0,2017,39.973209,-75.152223,2726.4177758,421010146001009,421010146001,42101
OR002000232,OR,41,97217,62,2017-04-11,0,2017,45.56765866666667,-122.68744466666666,32264.810629999996,410510038033005,410510038033,41051
PA002000136,PA,42,19147,73,2017-05-11,0,2017,39.941479,-75.16432125,2713.4528675,421010018002005,421010018002,42101
PA002000066,PA,42,19136,59,2017-07-24,0,2017,40.04128275,-75.02405675,5140.33554525,421010329002002,421010329002,42101
OR002000138,OR,41,97212,83,2017-04-11,0,2017,45.55639,-122.67997933333334,32256.924916666667,410510035011023,410510035011,41051
PA002000055,PA,42,19133,34,2017-08-04,0,2017,39.9893786,-75.1498796,4048.147312,421010165001005,421010165001,42101
PA002000018,PA,42,19139,52,2017-08-03,0,2017,39.9630784,-75.23176860000001,8540.4124754,421010094001006,421010094001,42101
PA002000104,PA,42,19121,54,2017-05-22,0,2017,39.976668,-75.164682,3789.98224,421010147001008,421010147001,42101
OR002000236,OR,41,97217,87,2017-04-10,0,2017,45.56531666666667,-122.660438,32509.627643333333,410510036014017,410510036014,41051
PA002000076,PA,42,19119,44,2017-07-11,0,2017,40.04928733333333,-75.18944466666667,11418.910945,421010237001011,421010237001,42101
PA002000156,PA,42,19139,72,2017-06-21,0,2017,39.9658478,-75.2123904,7013.9781442,421010105002014,421010105002,42101
PA002000062,PA,42,19146,69,2017-07-13,0,2017,39.933028799999995,-75.1795948,3991.0779818,421010031006005,421010031006,42101
PA002000163,PA,42,19104,72,2017-06-20,0,2017,39.9660078,-75.19360300000001,5505.712686,421010109001013,421010109001,42101
PA002000905,PA,42,19133,31,2017-06-12,0,2017,39.98337275,-75.14986025,3616.81374575,421010377003002,421010377003,42101
PA002000139,PA,42,19145,77,2017-05-18,0,2017,39.93138925,-75.19684550000001,5452.8841385,421010036002006,421010036002,42101
PA002000077,PA,42,19121,65,2017-07-10,0,2017,39.9809968,-75.1718484,4565.9928954,421010148001007,421010148001,42101
PA002000910,PA,42,19121,46,2017-07-10,0,2017,39.9732335,-75.17523874999999,4355.79145325,421010139003000,421010139003,42101
PA002000143,PA,42,19145,75,2017-03-15,0,2017,39.93311,-75.198821,5619.436866,421010036002002,421010036002,42101
PA002000176,PA,42,19134,77,2017-05-24,0,2017,39.99474,-75.112092,2930.969055,421010178002007,421010178002,42101
PA013000004,PA,42,16509,77,2017-05-25,0,2017,42.081352200000005,-80.1113888,1055.9460204,420490030004002,420490030004,42049
PA009000010,PA,42,19601,70,2017-04-10,0,2017,40.356597,-75.945276,412.6800041,420110002001010,420110002001,42011
PA002000149,PA,42,19147,75,2017-02-21,0,2017,39.9403528,-75.165013,2775.7633674,421010018002009,421010018002,42101
PA002000161,PA,42,19133,68,2017-06-14,0,2017,39.99565775,-75.14742925,4461.03570175,421010174001019,421010174001,42101
PA009000011,PA,42,19601,69,2017-06-05,0,2017,40.35552325,-75.945546,385.544068475,420110002001012,420110002001,42011
PA023000009,PA,42,19013,76,2017-05-10,0,2017,39.84344675,-75.39030475,2858.6416627500003,420454064021026,420454064021,42045
PA002000178,PA,42,19144,79,2017-07-12,0,2017,40.023799,-75.176621,8466.378024,421010243001002,421010243001,42101
PA013000001,PA,42,16510,77,2017-05-10,0,2017,42.1334022,-80.03795480000001,838.3028632,420490015001011,420490015001,42049
PA023000001,PA,42,19063,58,2017-05-12,0,2017,39.89224716666667,-75.36865266666666,6274.3440695,420454074041025,420454074041,42045
PA002000904,PA,42,19144,43,2017-05-08,0,2017,40.0211762,-75.166204,7857.659222,421010243003002,421010243003,42101
PA002000909,PA,42,19121,47,2017-07-18,0,2017,39.98171525,-75.16697075,4346.276174,421010152001028,421010152001,42101
PA023000010,PA,42,19013,71,2017-05-09,0,2017,39.843870333333335,-75.390902,2919.4107945,420454064021010,420454064021,42045
PA002000179,PA,42,19144,76,2017-06-27,0,2017,40.026619,-75.174412,8606.408182,421010240001015,421010240001,42101
PA013000002,PA,42,16503,59,2017-06-07,0,2017,42.122156000000004,-80.0716922,2014.443869,420490013002008,420490013002,42049
PA009000030,PA,42,19602,77,2017-05-16,0,2017,40.33025875,-75.92687774999999,908.4322804999999,420110023001008,420110023001,42011
PA023000004,PA,42,19087,62,2017-07-28,0,2017,40.036792,-75.39306959999999,22411.384186,420454098033015,420454098033,42045
RI002000006,RI,44,02860,64,2017-05-15,0,2017,41.887897,-71.376364,63358.87563,440070153002007,440070153002,44007
PA013000003,PA,42,16510,69,2017-05-08,0,2017,42.13873675,-80.020131,639.274138,420490015001004,420490015001,42049
PA023000006,PA,42,19079,53,2017-08-17,0,2017,39.897925,-75.26740066666666,5709.657257,420454029001011,420454029001,42045
PA023000007,PA,42,19079,50,2017-05-25,0,2017,39.896469599999996,-75.26746680000001,5548.9343872,420454029003008,420454029003,42045
TN006000001,TN,47,37660,44,2017-05-11,0,2017,36.545448,-82.5538152,807.9916338200001,471630402002079,471630402002,47163
PA033000003,PA,42,16335,60,2017-05-22,0,2017,41.663971,-80.160462,22257.70817,420391117001016,420391117001,42039
RI002000001,RI,44,02860,79,2017-06-15,0,2017,41.861805,-71.369219,60648.43654,440070171003036,440070171003,44007
TN006000002,TN,47,37660,47,2017-05-09,0,2017,36.55157575,-82.54602225,218.98211615,471630406002010,471630406002,47163
PA037000001,PA,42,17901,73,2017-05-24,0,2017,40.6826692,-76.2042636,16778.87758,421070019023013,421070019023,42107
RI002000003,RI,44,02860,67,2017-05-15,0,2017,41.881970249999995,-71.38638,63303.772065,440070152003014,440070152003,44007
TX065000020,TX,48,78552,95,2017-04-10,0,2017,26.168399,-97.69867866666667,31474.425543333335,480610118022002,480610118022,48061
UT015000001,UT,49,84523,49,2017-05-22,0,2017,39.14624725,-111.13774599999999,95373.438275,490159765002008,490159765002,49015
NY005001130,NY,36,10456,73,2017-03-15,0,2017,40.83555275,-73.9074875,8087.53597125,360050147011000,360050147011,36005
NY005001230,NY,36,10029,58,2017-03-13,0,2017,40.794219999999996,-73.94507300000001,3947.65911775,360610172002001,360610172002,36061
NY005001180,NY,36,10455,74,2017-03-29,0,2017,40.8159646,-73.9050894,7481.542689,360050079005000,360050079005,36005
NY005021340,NY,36,10001,62,2017-03-21,0,2017,40.7484824,-74.0014332,1206.0250456,360610093006000,360610093006,36061
NY005001220,NY,36,11205,73,2017-03-14,0,2017,40.6900055,-73.95923524999999,5825.91037825,360470233002001,360470233002,36047
NY005021110,NY,36,10030,39,2017-04-03,0,2017,40.8204055,-73.94126283333334,4795.830004333334,360610232003001,360610232003,36061
NY005011390,NY,36,10128,25,2017-03-22,0,2017,40.78094175,-73.9462345,4006.96979175,360610152002000,360610152002,36061
NY005021270,NY,36,10024,64,2017-04-03,0,2017,40.790168799999996,-73.9714828,1813.1293228,360610177004000,360610177004,36061
NY005010810,NY,36,10027,51,2017-04-11,0,2017,40.8181878,-73.9541592,3734.1976998,360610219002001,360610219002,36061
NY005011380,NY,36,10475,68,2017-03-27,0,2017,40.8830524,-73.833232,16177.859262,360050462091011,360050462091,36005
NY005000610,NY,36,11212,70,2017-02-27,0,2017,40.6675734,-73.9040272,10980.573601999999,360470910001000,360470910001,36047
NY005021850,NY,36,10016,62,2017-03-28,0,2017,40.740206,-73.977166,3354.601068,360610066008000,360610066008,36061
NY005011310,NY,36,11206,67,2017-04-03,0,2017,40.6974445,-73.945255,6851.5433299999995,360470259021000,360470259021,36047
NY005010730,NY,36,11206,66,2017-03-27,0,2017,40.69627225,-73.93914649999999,7376.980669750001,360470283001000,360470283001,36047
PA002000030,PA,42,19129,35,2017-05-18,0,2017,40.01271833333333,-75.18159916666667,7710.3279365,421010206001011,421010206001,42101
PA009000040,PA,42,19601,47,2017-04-04,0,2017,40.343069,-75.938334,295.4605604,420110010002023,420110010002,42011
NJ025000004,NJ,34,07050,71,2017-04-03,0,2017,40.766787,-74.226672,5346.808361,340130184002002,340130184002,34013
IL025000052,IL,17,60501,57,2017-03-22,0,2017,41.7764136,-87.8078714,67097.467148,170318204003031,170318204003,17031
PA019000500,PA,42,15901,86,2017-03-22,1,2017,40.32379025,-78.91800025,0,420210001001015,420210001001,42021
AL145000001,AL,01,36009,71,2017-03-08,0,2017,31.589127,-86.258953,20129.10251,010419638001149,010419638001,01041
NC013000001,NC,37,27701,21,2017-03-21,0,2017,35.974949,-78.888871,38771.00415833334,370630014002034,370630014002,37063
NC006000024,NC,37,27260,88,2017-03-14,0,2017,35.94315,-79.99435,4629.029842,370810142003015,370810142003,37081
NC006000002,NC,37,27260,53,2017-03-15,0,2017,35.964806333333335,-79.99169166666667,4787.184698,370810138004005,370810138004,37081
PA026000005,PA,42,16101,73,2017-07-25,1,2017,41.0009336,-80.3369618,147.30280536,420730006001014,420730006001,42073
RI003000002,RI,44,02895,66,2017-04-11,0,2017,41.9960736,-71.5312588,80680.211244,440070174003009,440070174003,44007
AK001000216,AK,02,99574,74,2017-07-07,0,2017,60.541632,-145.74733,2010629.264,020630002001311,020630002001,02063
AK001000275,AK,02,99701,58,2017-08-07,0,2017,64.83902216666667,-147.724159,2345070.4791666665,020900001002039,020900001002,02090
NY002000020,NY,36,14204,69,2017-06-27,0,2017,42.8739092,-78.8640886,89624.88423,360290164001005,360290164001,36029
NC019000002,NC,37,27801,48,2017-04-12,0,2017,35.939097,-77.794928,1061.986497,370650203001035,370650203001,37065
OK103000001,OK,40,73860,77,2017-04-13,0,2017,36.58109675,-98.88013475,117189.73405,401519544002340,401519544002,40151
NH004000002,NH,33,03801,55,2017-05-11,0,2017,43.072435,-70.761522,102241.2663,330150691004009,330150691004,33015
GA139000001,GA,13,30427,54,2017-05-16,0,2017,31.956175000000002,-81.92759699999999,32243.748845000002,132679503001059,132679503001,13267
NY005020800,NY,36,10473,54,2017-06-21,0,2017,40.818494199999996,-73.8456044,12421.002214,360050090005000,360050090005,36005
NY005015300,NY,36,10459,84,2017-06-12,0,2017,40.82988866666667,-73.88704333333332,9380.693834333333,360050123003000,360050123003,36005
CT005000101,CT,09,06051,77,2017-05-02,0,2017,41.671969,-72.78208671428571,58694.92598714286,090034159001000,090034159001,09003
NY005013420,NY,36,10459,47,2017-06-05,0,2017,40.8226925,-73.90164675,7961.6402315000005,360050129012000,360050129012,36005
NJ037000001,NJ,34,07111,41,2017-05-09,0,2017,40.72339133333334,-74.23271466666667,6070.720594833333,340130124001001,340130124001,34013
MO037000001,MO,29,65775,80,2017-05-17,0,2017,36.72467925,-91.85290524999999,31175.337164999997,290910907006032,290910907006,29091
OH003000905,OH,39,44103,61,2017-06-20,0,2017,41.5141065,-81.63971733333334,24177.007363333334,390351987002004,390351987002,39035
AL001000001,AL,01,35204,62,2017-09-27,0,2017,33.5096034,-86.8397164,29798.944856,010730030023000,010730030023,01073
AL001000007,AL,01,35211,34,2017-07-17,0,2017,33.496175666666666,-86.83866566666667,30727.54882666667,010730051012000,010730051012,01073
AL001000006,AL,01,35212,28,2017-08-28,0,2017,33.54155966666667,-86.72501433333333,37712.46569333333,010730023031025,010730023031,01073
AL001000004,AL,01,35205,38,2017-09-25,0,2017,33.506533166666664,-86.79215816666667,33720.26013333333,010730045022002,010730045022,01073
AL001000009,AL,01,35204,74,2017-10-23,0,2017,33.5141212,-86.834633,29921.186994,010730029001032,010730029001,01073
AL001000010,AL,01,35222,51,2017-08-30,0,2017,33.547858,-86.775682,33118.18525333334,010730005003000,010730005003,01073
AL001000011,AL,01,35212,47,2017-09-18,0,2017,33.5401222,-86.7674342,34121.690722,010730005001042,010730005001,01073
AL001000013,AL,01,35207,63,2017-07-11,0,2017,33.55387316666666,-86.80832816666667,30052.962431666667,010730007002008,010730007002,01073
AL001000016,AL,01,35207,57,2017-10-16,0,2017,33.560053333333336,-86.80078950000001,30468.921948333333,010730007003000,010730007003,01073
AL001000031,AL,01,35203,73,2017-08-01,0,2017,33.5212964,-86.80434340000001,31937.825434,010730027025031,010730027025,01073
AL001000018,AL,01,35211,75,2017-08-14,0,2017,33.453908,-86.881123,30896.777486,010730131001007,010730131001,01073
AL001000023,AL,01,35221,50,2017-09-20,0,2017,33.4398924,-86.9052356,30655.337364,010730131002025,010730131002,01073
AL001000034,AL,01,35218,75,2017-08-07,0,2017,33.5085415,-86.89328875000001,25890.4832475,010730032002020,010730032002,01073
AL049000001,AL,01,35901,76,2017-08-09,0,2017,34.020658,-86.00615325,18129.702237499998,010550003002012,010550003002,01055
AL048000009,AL,01,35601,72,2017-09-05,0,2017,34.6120734,-86.9800366,44334.548852,011030004004008,011030004004,01103
AL049000008,AL,01,35901,99,2017-09-13,0,2017,34.020522666666665,-86.00055166666667,17713.454866666667,010550002003034,010550002003,01055
AR002000001,AR,05,72114,41,2017-10-19,0,2017,34.7723858,-92.27573720000001,33177.161402,051190030022027,051190030022,05119
AR002000003,AR,05,72114,62,2017-09-11,0,2017,34.76948,-92.2625045,32499.470658333332,051190029001090,051190029001,05119
AR002000002,AR,05,72114,64,2017-09-12,0,2017,34.757173,-92.238093,30574.48841,051190028001033,051190028001,05119
AR002000004,AR,05,72114,62,2017-09-21,0,2017,34.77325175,-92.28360725,33509.3660175,051190030021040,051190030021,05119
AR002000007,AR,05,72114,41,2017-08-15,0,2017,34.773479,-92.2709598,33155.993729999995,051190029001036,051190029001,05119
AR002000005,AR,05,72114,53,2017-08-16,0,2017,34.7767824,-92.282949,33858.295478,051190030021024,051190030021,05119
FL007000002,FL,12,32117,63,2017-08-16,0,2017,29.22134157142857,-81.05374414285714,41737.47266714286,121270817022007,121270817022,12127
IL014000001,IL,17,61350,64,2017-09-11,0,2017,41.35120083333334,-88.83674883333333,53.481667425,170999627001004,170999627001,17099
GA232000001,GA,13,30337,38,2017-10-30,0,2017,33.654733666666665,-84.45354649999999,4176.0079425,131210106012007,131210106012,13121
IN002004004,IN,18,47591,77,2017-08-03,0,2017,38.6724815,-87.514318,1948.015433125,180839556004002,180839556004,18083
IL048300095,IL,17,62274,72,2017-08-22,0,2017,38.064812599999996,-89.355447,2812.04607136,171450302003074,171450302003,17145
KY004000008,KY,21,40504,79,2017-09-28,0,2017,38.047985,-84.53806,10169.88349,210670019003000,210670019003,21067
KY004000004,KY,21,40508,75,2017-09-25,0,2017,38.053964799999996,-84.50147,11734.931524,210670001021003,210670001021,21067
KY004000007,KY,21,40505,76,2017-09-27,0,2017,38.061519,-84.4737555,12911.439748333332,210670014001015,210670014001,21067
NJ003000011,NJ,34,07206,54,2017-10-17,0,2017,40.647854,-74.185644,2260.587877,340390304003006,340390304003,34039
NJ026000004,NJ,34,07087,66,2017-09-05,0,2017,40.7734934,-74.0247392,824.8066367800001,340170164002002,340170164002,34017
NJ026000001,NJ,34,07087,60,2017-09-06,0,2017,40.7545,-74.04159433333334,500.3762067,340170178002003,340170178002,34017
NJ026000002,NJ,34,07087,47,2017-09-07,0,2017,40.7777085,-74.03057150000001,657.3697566333333,340170166002001,340170166002,34017
NY003000150,NY,36,10703,75,2017-09-25,0,2017,40.9404732,-73.8883684,17245.691036,361190005012007,361190005012,36119
OH004000215,OH,39,45214,48,2017-09-14,0,2017,39.11430325,-84.52760525000001,2021.880608,390610269002036,390610269002,39061
NY001000072,NY,36,13210,43,2017-08-03,0,2017,43.038772,-76.141903,24608.85598,360670043011003,360670043011,36067
OH004000211,OH,39,45229,74,2017-08-21,0,2017,39.1465252,-84.5018892,5644.1291294,390610069001002,390610069001,39061
NY003000070,NY,36,10705,51,2017-09-21,0,2017,40.9221736,-73.8978006,15152.983326,361190002042000,361190002042,36119
OH004000216,OH,39,45205,61,2017-09-13,0,2017,39.106587,-84.580836,2361.057257,390610097002002,390610097002,39061
OH004000212,OH,39,45206,75,2017-08-28,0,2017,39.12580883333333,-84.47525066666667,4120.864074833334,390610042001009,390610042001,39061
OH004000305,OH,39,45214,77,2017-09-12,0,2017,39.110947,-84.524812,1802.960861,390610264001023,390610264001,39061
NY001000074,NY,36,13208,70,2017-08-29,0,2017,43.071167,-76.147821,23329.90404,360670006001000,360670006001,36067
OH004000213,OH,39,45206,72,2017-08-11,0,2017,39.131198499999996,-84.48599583333333,4220.7830890000005,390610037001003,390610037001,39061
OH004000306,OH,39,45203,68,2017-09-11,0,2017,39.107705249999995,-84.5263095,1424.87169875,390610264005004,390610264005,39061
OH004000302,OH,39,45203,70,2017-09-11,0,2017,39.1065646,-84.5265114,1305.5533612000002,390610264005011,390610264005,39061
OH004000308,OH,39,45214,73,2017-08-10,0,2017,39.11135825,-84.52664325,1767.08470725,390610264001014,390610264001,39061
OH004000214,OH,39,45214,60,2017-09-25,0,2017,39.113613,-84.52733933333333,1963.4612323333333,390610269001056,390610269001,39061
OH004000304,OH,39,45214,66,2017-09-27,0,2017,39.1101135,-84.52691175000001,1634.36414075,390610264001016,390610264001,39061
OH004000311,OH,39,45202,75,2017-08-09,0,2017,39.106985,-84.517998,1582.990916,390610009003011,390610009003,39061
OK105000001,OK,40,74849,56,2017-08-30,0,2017,34.957798999999994,-96.748924,19411.1333175,401335838002070,401335838002,40133
TX006000007,TX,48,78207,64,2017-11-03,0,2017,29.418246000000003,-98.53961899999999,67747.0835925,480291703005027,480291703005,48029
TX006000019,TX,48,78210,57,2017-11-02,0,2017,29.387995333333333,-98.48081566666667,61311.454046666666,480291403002014,480291403002,48029
TX006000003,TX,48,78207,72,2017-11-06,0,2017,29.4413568,-98.52722440000001,68682.628804,480291704013017,480291704013,48029
TX006000004,TX,48,78207,77,2017-10-30,0,2017,29.4153074,-98.5326648,67027.68189400001,480291703003013,480291703003,48029
TX006000025,TX,48,78218,58,2017-11-16,0,2017,29.5117355,-98.4151945,67898.547445,480291209023006,480291209023,48029
TX017000004,TX,48,77550,66,2017-12-12,0,2017,29.296114,-94.814315,97036.39604,481677246001041,481677246001,48167
TX006000021,TX,48,78228,72,2017-10-31,0,2017,29.46281175,-98.5684945,73190.997395,480291804002000,480291804002,48029
TX006000027,TX,48,78229,57,2017-11-01,0,2017,29.522483333333334,-98.568425,77983.99843333333,480291810031007,480291810031,48029
TX006000033,TX,48,78207,69,2017-11-13,0,2017,29.412146166666666,-98.53081850000001,66680.265965,480291605011000,480291605011,48029
TX046000002,TX,48,78572,74,2017-09-20,0,2017,26.2124184,-98.31784739999999,76920.42361,482150204031001,482150204031,48215
TX006000030,TX,48,78237,73,2017-11-15,0,2017,29.4314952,-98.5465616,69245.32525200001,480291708002004,480291708002,48029
AL002000005,AL,01,36605,35,2017-10-23,0,2017,30.653205,-88.082377,34187.23891,010970015012011,010970015012,01097
AL002000016,AL,01,36605,51,2017-08-17,0,2017,30.655232,-88.073772,35025.31576,010970015012001,010970015012,01097
AL002000021,AL,01,36603,89,2017-07-26,0,2017,30.699876,-88.048842,38754.65198,010970004021020,010970004021,01097
AL002000013,AL,01,36603,81,2017-07-17,0,2017,30.68235625,-88.0501555,38412.6069175,010970011001005,010970011001,01097
AL002000010,AL,01,36605,49,2017-07-17,0,2017,30.655323199999998,-88.0698598,35366.80951,010970015021011,010970015021,01097
AL002000020,AL,01,36603,85,2017-12-07,0,2017,30.699078,-88.0558394,38187.4617,010970004012005,010970004012,01097
AL083000001,AL,01,35961,55,2017-08-16,0,2017,34.2577355,-85.86830925,387.30746987500004,010499608002051,010499608002,01049
AL002000019,AL,01,36603,66,2017-12-06,0,2017,30.699542,-88.050281,38645.44725,010970004021013,010970004021,01097
AL101000001,AL,01,36310,66,2017-07-07,0,2017,31.560597,-85.249577,26626.18706,010670302003021,010670302003,01067
AR024000001,AR,05,72301,46,2017-07-10,0,2017,35.14241475,-90.14808450000001,76.5026344875,050350306021041,050350306021,05035
GA202000001,GA,13,30513,78,2017-08-07,0,2017,34.856967000000004,-84.320696,18.089861165333335,131110504005084,131110504005,13111
GA103000001,GA,13,30629,73,2017-08-15,0,2017,34.065668,-83.132632,27606.45345,131950203001038,131950203001,13195
GA192000001,GA,13,30631,85,2017-08-25,0,2017,33.54867975,-82.896157,41978.841002500005,132650102001040,132650102001,13265
GA175000007,GA,13,31079,56,2017-08-10,0,2017,31.949766,-83.445292,29605.40941,133159604002039,133159604002,13315
GA110000001,GA,13,30228,77,2017-08-09,0,2017,33.3890105,-84.28561166666667,7020.199961666667,131510705031025,131510705031,13151
IL002095000,IL,17,60608,81,2017-08-10,0,2017,41.844919,-87.692813,71925.0256,170313012002003,170313012002,17031
IL002090000,IL,17,60610,75,2017-08-07,0,2017,41.90004366666667,-87.64373766666667,69001.84048,170318422001045,170318422001,17031
IL002088000,IL,17,60610,80,2017-07-20,0,2017,41.90475525,-87.63626175,68518.545505,170310803002001,170310803002,17031
IL002043000,IL,17,60642,48,2017-08-07,0,2017,41.897588,-87.664721,70629.58671,170312420002004,170312420002,17031
IL002104000,IL,17,60610,77,2017-08-10,0,2017,41.9041258,-87.637668,68615.249274,170310803002002,170310803002,17031
LA082273853,LA,22,70653,69,2017-07-24,0,2017,30.756896,-93.54056525,638.9621689749999,220119606002033,220119606002,22011
LA063041560,LA,22,70663,59,2017-07-31,0,2017,30.24004275,-93.36444475,20879.175265,220190028002005,220190028002,22019
MD002000043,MD,24,21202,46,2017-07-17,0,2017,39.297699,-76.601669,24650.09091,245102805003000,245102805003,24510
MD002000106,MD,24,21201,50,2017-08-09,0,2017,39.29310075,-76.630334,22422.401299999998,245102806002008,245102806002,24510
MD002000101,MD,24,21214,52,2017-07-17,0,2017,39.3585316,-76.5790744,25874.765976000002,245102708031025,245102708031,24510
MD002000102,MD,24,21229,38,2017-07-18,0,2017,39.2852968,-76.68332,18458.555347999998,245102007014005,245102007014,24510
NC013000012,NC,37,27704,47,2017-08-28,0,2017,36.040563,-78.88565866666666,33558.153695,370630017096018,370630017096,37063
NC013000005,NC,37,27707,58,2017-07-20,0,2017,35.965684333333336,-78.91592,38122.96256666667,370630013041006,370630013041,37063
MD002000113,MD,24,21229,57,2017-07-20,0,2017,39.292772,-76.7043862,16473.923712,245102804013002,245102804013,24510
ME009000001,ME,23,04401,86,2017-08-17,0,2017,44.832558,-68.817203,582.2888977499999,230190009002008,230190009002,23019
MD002000004,MD,24,21201,64,2017-07-13,0,2017,39.290985,-76.62634925,22817.47328,245100402001011,245100402001,24510
MD002000103,MD,24,21217,63,2017-07-19,0,2017,39.300273,-76.6270856,22477.776633999998,245101702001003,245101702001,24510
NC013000014,NC,37,27701,66,2017-08-24,0,2017,35.989489,-78.903148,36703.27379,370630023001024,370630023001,37063
NC013000033,NC,37,27703,77,2017-09-14,0,2017,35.986691,-78.884192,38022.96509,370630011001000,370630011001,37063
MD002000009,MD,24,21224,35,2017-08-07,0,2017,39.2780038,-76.5408596,30238.738316,245102606043005,245102606043,24510
MA133000001,MA,25,02370,87,2017-08-03,0,2017,42.121285,-70.909841,69303.86052,250235021021018,250235021021,25023
MD002000114,MD,24,21202,75,2017-07-24,0,2017,39.2895044,-76.6000988,25015.759308,245100302001009,245100302001,24510
NC013000015,NC,37,27713,62,2017-11-16,0,2017,35.93496,-78.891458,39557.56827,370630020262003,370630020262,37063
NC013000009,NC,37,27701,63,2017-11-17,0,2017,35.99096625,-78.90869825,36261.6975,370630007001033,370630007001,37063
MD002000116,MD,24,21230,68,2017-08-09,0,2017,39.2845168,-76.616781,23939.007068,245102201002002,245102201002,24510
NE001000012,NE,31,68105,74,2017-08-09,0,2017,41.224778,-95.94854,2432.3328315,310550032001011,310550032001,31055
MD002000022,MD,24,21230,69,2017-07-17,0,2017,39.263609800000005,-76.6408168,22770.546226,245102503012008,245102503012,24510
NE001000002,NE,31,68111,60,2017-07-05,0,2017,41.288823,-95.95342066666666,3382.930658,310550011002003,310550011002,31055
NJ039000003,NJ,34,07060,57,2017-08-29,0,2017,40.6213026,-74.4199156,263.32868814,340390390001015,340390390001,34039
NE001000007,NE,31,68105,79,2017-07-06,0,2017,41.244429,-95.9556,3178.711335,310550038003001,310550038003,31055
NJ002003001,NJ,34,07104,45,2017-09-28,0,2017,40.760872,-74.167124,354.4671063,340130092001007,340130092001,34013
NJ050000003,NJ,34,07018,58,2017-08-28,0,2017,40.761681,-74.215696,4343.04841,340130112001004,340130112001,34013
NE001000009,NE,31,68104,86,2017-07-03,0,2017,41.286004000000005,-96.0034118,7078.009071,310550057003001,310550057003,31055
NJ022000001,NJ,34,08901,63,2017-10-31,0,2017,40.4841152,-74.472008,2467.4369374,340230055001010,340230055001,34023
NJ002003006,NJ,34,07108,57,2017-09-26,0,2017,40.719243999999996,-74.20219675,3879.6656187500002,340130054001006,340130054001,34013
NJ002003010,NJ,34,07104,70,2017-09-20,0,2017,40.75108733333334,-74.17478866666667,793.5644486,340130229001003,340130229001,34013
NJ015000005,NJ,34,07030,27,2017-08-21,0,2017,40.752583333333334,-74.03047383333333,23.96953147,340170184011000,340170184011,34017
PA001000033,PA,42,15207,66,2017-07-31,0,2017,40.406749,-79.932852,13903.62387,420035623001003,420035623001,42003
SC016000001,SC,45,29651,73,2017-11-27,0,2017,34.937453,-82.2279152,24275.650736,450450025051015,450450025051,45045
TN015000001,TN,47,37303,64,2017-07-24,0,2017,35.443373333333334,-84.61540066666667,1035.8789088,471079702011029,471079702011,47107
TN005000001,TN,47,37206,63,2017-09-28,0,2017,36.16618366666667,-86.758151,46024.84063666667,470370193002005,470370193002,47037
TN005000005,TN,47,37208,63,2017-09-26,0,2017,36.179738,-86.798005,48903.64206,470370194012004,470370194012,47037
TN039000004,TN,47,37160,73,2017-08-28,0,2017,35.4803872,-86.4595808,230.79175918,470039506001011,470039506001,47003
TN005000014,TN,47,37209,79,2017-09-28,0,2017,36.157648333333334,-86.82903866666666,52300.16251333333,470370136004006,470370136004,47037
RI027000001,RI,44,02878,82,2017-08-30,0,2017,41.663434,-71.15056,32101.42613,440050417012006,440050417012,44005
MS107000100,MS,28,38930,59,2017-07-24,0,2017,33.518634666666664,-90.17217416666666,239.28247311666667,280839507001005,280839507001,28083
