"","DEVELOPMENT_ID","STATE_NAME","INSPECTION_SCORE","year","in_floodplain","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","blockgroup","ALAND_b","AWATER_b","tract","ALAND_tr","AWATER_tr","pct_poor_poc1","pct_poor_poc2","pct_white","pct_poor","pct_elderly","log_income_pc","pct_renter","pop_density","CFLD_RISKV10","coastal","IFLD_RISKV10","CFLD_RISKS","IFLD_RISKS","STCO"
"8640","LA068000001","LA",67,2017,0,"22","003","950400","4","220039504004",349537684,1723517,"22003950400",506644325,2557836,5.15188335358445,4.13122721749696,91.9834710743802,13.2699048572859,8.67768595041322,4.38037407161362,0.204301075268817,3.46171544696737e-06,0,1,971267.705324362,0,68.0403470350404,"22003"
"8641","LA074000001","LA",77,2017,0,"22","085","000100","3","220850001003",78617417,33524,"22085000100",481351004,916219,10.0610736097718,6.81452909032465,51.7523364485981,18.9508196721311,25.1168224299065,4.24662166269599,0.353801169590643,1.08881725279781e-05,NA,1,880360.589226871,0,63.502358490566,"22085"
"8642","LA166000002","LA",97,2013,0,"22","069","000200","2","220690002002",107409699,19162753,"22069000200",212634577,24447068,16.4762477450391,15.8448586891161,76.6069546891465,22.9179331306991,11.9072708113804,4.29092455938275,0.340361445783133,1.76706574701415e-05,NA,NA,963949.38943434,0,67.6402459568733,"22069"
"8643","LA032000007","LA",91,2013,0,"22","001","960100","4","220019601004",8009924,0,"22001960100",47243492,0,20.3005165127563,18.5005478165597,56.191074795726,36.7461206207007,13.3878064110622,4.15512339371071,0.515151515151515,0.000198628601220186,0,1,1154312.40000642,0,75.9433962264151,"22001"
"8644","LA035000001","LA",85,2013,0,"22","113","950200","2","221139502002",3349294,0,"22113950200",650561183,9090376,1.75405859302109,1.88467997760776,90.7422852376981,12.7145821543105,21.4345287739783,4.34488327936986,0.341085271317829,0.000357985891952155,10351.925215337,1,511147.746396099,83.4615384615385,35.4468497304582,"22113"
"8645","LA042000040","LA",92,2013,0,"22","015","010701","3","220150107013",470481,0,"22015010701",2315448,0,18.2938168293817,12.7615062761506,43.9764111204718,26.3598326359833,18.4498736310025,4.24664627489071,0.658374792703151,0.00252294991721238,NA,NA,253927.703930743,0,9.33077830188679,"22015"
"8646","LA113000001","LA",97,2013,0,"22","077","951900","2","220779519002",1048029,0,"22077951900",150242812,11310317,22.4002913859042,22.4002913859042,0,23.7225604132079,10.9178743961353,4.18375370559296,0.297101449275362,0.000987568092104322,0,1,501597.115525127,0,34.5940026954178,"22077"
"8647","LA059000059","LA",95,2013,0,"22","099","020501","1","220990205011",13120771,183730,"22099020501",78955787,1064811,20.6976330307884,20.3950880939669,74.7549019607843,28.8457881726564,17.4632352941176,4.3489470659256,0.179886685552408,0.000124382934508955,9483.57354316843,1,683005.866114859,82.9089924160347,50.212685309973,"22099"
"8648","LA086600001","LA",96,2013,0,"22","011","960300","3","220119603003",4417745,1755,"22011960300",20768487,146458,18.4403465896467,17.0628749166852,59.5517609391676,26.9706691109074,13.8740661686233,4.36197323746566,0.4375,0.000424198318372835,0,1,1157337.87947265,0,76.1918800539084,"22011"
"8649","LA105000001","LA",89,2013,1,"22","083","970500","2","220839705002",14490979,192896,"22083970500",55769987,346622,31.9338699151621,31.9338699151621,13.1818181818182,35.6094306049822,3.25757575757576,3.93631263366219,0.658878504672897,9.10911540207187e-05,NA,NA,850478.115698738,0,61.71875,"22083"
"8650","LA013000013","LA",93,2013,0,"22","051","026900","3","220510269003",384899,0,"22051026900",2557549,1077113,31.4680710994075,31.4680710994075,0,32.1310390469888,18.2838813151564,4.09753494721728,0.525054466230937,0.00323981096339559,5523.50232170592,1,196987.297668489,79.7941495124594,5.02021563342318,"22051"
"8651","LA001008709","LA",99,2013,0,"22","071","013800","1","220710138001",275849,0,"22071013800",890838,24038,40.586319218241,40.586319218241,5.62913907284768,42.338177014531,16.2251655629139,4.16802580877463,0.539393939393939,0.00109480186623841,3429.86327381836,1,234452.89522365,76.1430119176598,7.68615229110512,"22071"
"8652","LA090000002","LA",98,2013,0,"22","109","000500","4","221090005004",519594,0,"22109000500",18522936,85135,18.3735478105451,17.390527256479,26.6393442622951,24.9865277528292,20.1844262295082,4.15760785336167,0.564231738035264,0.00375677933155502,9800.51613051732,1,374026.268014331,83.2231852654388,21.4180424528302,"22109"
"8653","LA002004711","LA",95,2013,0,"22","017","022200","4","220170222004",2428727,0,"22017022200",8246463,0,31.035788676387,30.5055860632456,16.0616061606161,32.2252113758647,15.4015401540154,3.94596070357757,0.693374422187982,0.000748540284684116,NA,NA,486938.358814266,0,33.1683793800539,"22017"
"8654","LA123000001","LA",84,2013,0,"22","127","960400","3","221279604003",8950587,0,"22127960400",12452315,0,25.2627154266499,22.7826817990752,7.22610722610723,31.714527027027,7.77000777000777,3.98524679080286,0.481335952848723,0.000143789452021415,NA,NA,484058.811777196,0,32.829346361186,"22127"
"8655","LA092000001","LA",95,2013,0,"22","093","040400","2","220930404002",126866680,10856723,"22093040400",167552306,16904978,34.5683878596768,34.4895545920378,31.4527503526093,39.9343993439934,15.0916784203103,4.26543106682671,0.1953125,5.58854381623292e-06,133103.767219938,NA,258738.771701058,94.875406283857,9.88039083557952,"22093"
"8656","LA092000002","LA",98,2013,0,"22","093","040600","1","220930406001",8910724,1680775,"22093040600",75178807,4965667,8.73684210526316,8.73684210526316,16.6491043203372,9.40926777502653,11.0115911485775,4.22417035168918,0.332242225859247,0.000213001771797668,14866.8942768291,NA,232626.459508578,84.5612134344529,7.58507412398922,"22093"
"8657","LA003000002","LA",90,2013,0,"22","033","003101","3","220330031013",816180,0,"22033003101",4095253,0,37.2129319955407,36.7447045707915,0,37.2794281885191,18.5222672064777,3.88241068437397,0.553763440860215,0.00121051728785317,0,1,609750.89199282,0,44.5544137466307,"22033"
"8658","LA128000001","LA",94,2013,0,"22","115","950800","4","221159508004",144196183,349577,"22115950800",723355710,1071484,1.6747572815534,1.04368932038835,72.2140762463343,11.7589893100097,10.9237536656891,4.3617467179759,0.462776659959759,9.45933499501856e-06,NA,1,592248.381099724,0,43.0740397574124,"22115"
"8659","LA001007303","LA",71,2014,1,"22","071","008600","1","220710086001",215549,0,"22071008600",329060,0,49.0654205607477,45.3271028037383,5.39906103286385,52.1790341578327,16.1971830985916,4.13414521988029,0.717592592592593,0.00197634876524595,5742.11380541554,1,184261.400039782,79.8808234019502,4.20737870619946,"22071"
"8660","LA062000001","LA",88,2014,0,"22","009","030600","2","220090306002",9131880,0,"22009030600",219564962,877445,13.7703060068002,14.1858707971288,52.1032504780115,23.2781839168911,31.9311663479924,4.30304478424337,0.185416666666667,0.000114543774118801,0,1,637436.997133117,0,46.7170653638814,"22009"
"8661","LA063041560","LA",84,2014,0,"22","019","002800","3","220190028003",1314222,0,"22019002800",4526792,0,8.32589285714286,7.41071428571429,64.7597254004577,33.5210633025456,10.0686498855835,3.95927995013094,0.528907922912206,0.000997548359409597,3686.41032149998,1,1182699.03681547,76.6576381365114,77.1794979784367,"22019"
"8662","LA082273853","LA",96,2014,0,"22","011","960600","2","220119606002",72012635,985587,"22011960600",892452019,7584355,6.62230671736375,6.65399239543726,71.4285714285714,17.089624156762,21.0758377425044,4.20341368009645,0.415983606557377,1.57472365786921e-05,0,1,1011916.19646649,0,70.0619103773585,"22011"
"8663","LA069000001","LA",81,2014,0,"22","003","950500","1","220039505001",4030605,0,"22003950500",367334932,2694923,5.32728451069345,2.41088788075178,77.6223776223776,12.7620934456001,16.2393162393162,4.32457051721884,0.355357142857143,0.000319306903057978,2188.4222668345,1,1132636.16318543,74.3066088840737,75.0357985175202,"22003"
"8664","LA103000001","LA",70,2014,0,"22","103","040900","2","221030409002",1492332,0,"22103040900",5788919,60350,14.7078353253652,14.7078353253652,19.4375516956162,20.1005025125628,15.0537634408602,4.18486170899343,0.572687224669604,0.000810141443056907,120172.152075619,1,2449120.61512796,94.6533044420368,95.550454851752,"22103"
"8665","LA006000014","LA",99,2014,0,"22","073","010800","1","220730108001",2474113,124511,"22073010800",5604441,124511,31.4205738278516,31.1406578026592,34.3906510851419,39.6011396011396,38.89816360601,4.10619089726342,0.926153846153846,0.00024210696924514,NA,NA,654708.989285742,0,48.216391509434,"22073"
"8666","LA262081270","LA",62,2014,0,"22","035","000100","1","220350001001",317462754,22919680,"22035000100",334519194,28445829,45.4991816693944,44.3126022913257,34.8837209302326,50.191407911527,43.0232558139535,4.30256901093605,0.376623376623377,8.12693762494103e-07,NA,NA,360249.510527535,0,19.8155323450135,"22035"
"8667","LA006000011","LA",99,2014,0,"22","073","010800","1","220730108001",2474113,124511,"22073010800",5604441,124511,31.4205738278516,31.1406578026592,34.3906510851419,39.6011396011396,38.89816360601,4.10619089726342,0.926153846153846,0.00024210696924514,NA,NA,654708.989285742,0,48.216391509434,"22073"
"8668","LA006000013","LA",98,2014,0,"22","073","000100","5","220730001005",474164,0,"22073000100",4173684,92152,5.79886455798865,5.25141930251419,54.0208717004297,18.1950812838683,16.5745856353591,4.38530233985632,0.869398207426376,0.00343552019976211,NA,NA,703717.559296863,0,51.6867419137466,"22073"
"8669","LA124000001","LA",96,2014,0,"22","059","970100","1","220599701001",90028384,71363,"22059970100",474674277,528897,4.75746268656716,3.56809701492537,87.8170064644455,16.0557986870897,13.9731476877176,4.31739467512028,0.197860962566845,2.23373997249579e-05,NA,NA,938783.361991402,0,66.6063005390836,"22059"
"8670","LA118005642","LA",84,2014,0,"22","053","000700","3","220530007003",708126,0,"22053000700",17116830,390113,16.0559305689489,15.9112825458052,28.6995515695067,25.5577109602328,15.5455904334828,4.21703625862763,0.573705179282869,0.000944747121275027,714.081131137325,1,541377.786010667,69.7941495124594,38.2159703504043,"22053"
"8671","LA001015401","LA",89,2015,0,"22","071","014000","1","220710140001",31965,0,"22071014000",565122,0,68.465736810188,68.465736810188,0,68.465736810188,2.56410256410256,3.35140975192544,1,0.00610042233693102,4138.1039984344,1,177582.185702175,77.0639219934995,3.96731805929919,"22071"
"8672","LA001071601","LA",80,2015,0,"22","071","000601","2","220710006012",267595,0,"22071000601",485454,0,62.0118343195266,62.0118343195266,0,62.0118343195266,1.94003527336861,3.84898920625117,0.932515337423313,0.00211887367103272,5308.67259003003,1,97420.3714240838,79.5937161430119,0.755980458221024,"22071"
"8673","LA001016603","LA",82,2015,0,"22","071","000601","2","220710006012",267595,0,"22071000601",485454,0,62.0118343195266,62.0118343195266,0,62.0118343195266,1.94003527336861,3.84898920625117,0.932515337423313,0.00211887367103272,5308.67259003003,1,97420.3714240838,79.5937161430119,0.755980458221024,"22071"
"8674","LA001081702","LA",69,2015,1,"22","071","013700","3","220710137003",596948,0,"22071013700",5029288,300284,64.8913506604176,65.3174265019173,0,65.6582871751172,2.29007633587786,3.51375015008182,0.984472049689441,0.00197504640270174,6762.26847177573,1,300792.243320468,80.8829902491874,13.8456030997305,"22071"
"8675","LA001008707","LA",96,2015,0,"22","071","013800","2","220710138002",148402,0,"22071013800",890838,24038,42.5347222222222,42.5347222222222,0,43.4250764525994,4.03825717321998,3.96740755659747,0.978978978978979,0.00634088489373459,3429.86327381836,1,234452.89522365,76.1430119176598,7.68615229110512,"22071"
"8676","LA001099105","LA",83,2015,0,"22","071","000602","3","220710006023",328275,0,"22071000602",1657012,0,31.4629258517034,31.3293253173013,5.25908739365816,32.1977287909152,9.59010054137664,4.09943891555351,0.545205479452055,0.00393877084761252,7019.42419977074,1,275389.238547546,81.2459371614301,11.3670822102426,"22071"
"8677","LA001082703","LA",97,2015,0,"22","071","013700","3","220710137003",596948,0,"22071013700",5029288,300284,64.8913506604176,65.3174265019173,0,65.6582871751172,2.29007633587786,3.51375015008182,0.984472049689441,0.00197504640270174,6762.26847177573,1,300792.243320468,80.8829902491874,13.8456030997305,"22071"
"8678","LA088000001","LA",62,2015,0,"22","017","025000","4","220170250004",6812916,0,"22017025000",26057793,1330903,8.47773926952813,8.07784590775793,47.8982300884956,27.4404921101899,20.353982300885,4.25973718675127,0.268072289156627,0.000132689145147247,NA,NA,559254.982598439,0,40.064858490566,"22017"
"8679","LA003000008","LA",94,2015,0,"22","033","003400","1","220330034001",790593,0,"22033003400",4491432,0,28.4100935239104,28.1983412740427,2.25913621262458,29.0806423151579,18.936877076412,4.14313975910459,0.460992907801418,0.00190363436053696,0,1,2285029.79155308,0,94.6154818059299,"22033"
"8680","LA004000004","LA",99,2015,0,"22","019","001500","1","220190015001",1202540,0,"22019001500",3880738,48735,39.1891891891892,33.7250293772033,1.30486358244365,41.5981198589894,18.3867141162515,4.13801833961426,0.58560794044665,0.000701016182413891,18430.8716018489,1,841019.283025326,86.2676056338028,61.0701650943396,"22019"
"8681","LA001099104","LA",91,2015,0,"22","071","010600","1","220710106001",168559,0,"22071010600",322792,0,6.42965204236006,6.5052950075643,69.0058479532164,15.2988047808765,20.7602339181287,4.55906833403454,0.644654088050314,0.00405792630473603,1864.1543483509,1,93280.2827014359,73.4669555796316,0.581199460916442,"22071"
"8682","LA028000028","LA",84,2015,0,"22","001","960700","1","220019607001",9847037,37156,"22001960700",20674795,86696,16.7985109353188,16.333178222429,39.2762577228597,27.4689186019235,19.2409532215357,4.27218983145044,0.524027459954233,0.000115059992158047,0,1,1488530.81039308,0,84.9856805929919,"22001"
"8683","LA091000091","LA",73,2014,1,"22","001","961100","2","220019611002",99140794,2187407,"22001961100",210088713,2654388,1.60299225220411,1.54955917713064,88.2352941176471,12.7043688019298,8.23529411764706,4.31393046253346,0.322295805739514,1.37178647167179e-05,27529.8593432397,1,2306074.47354354,88.1744312026002,94.6870788409704,"22001"
"8684","LA004000005","LA",96,2015,0,"22","019","001400","6","220190014006",2420570,320237,"22019001400",30985108,3812035,24.3141676061631,23.2055618188651,0,25.6294626080421,22.8187919463087,4.21953213530016,0.247899159663866,0.000246222997062675,134939.203289392,1,1021276.97546821,94.9349945828819,70.5209737196765,"22019"
"8685","LA098000001","LA",65,2014,0,"22","013","970200","2","220139702002",231325609,237031,"22013970200",391784983,320552,19.3701723113488,17.5876411170529,40.6905055487053,24.1050119331742,15.1664611590629,4.30087796598857,0.433846153846154,3.50588075183669e-06,NA,NA,369491.987270364,0,21.0221529649596,"22013"
"8686","LA029000007","LA",88,2015,1,"22","001","961000","1","220019610001",2032235,0,"22001961000",14732696,44024,13.8171536286522,13.5344015080113,67.8571428571429,42.8599566673232,5.5984555984556,4.27554168840131,0.495468277945619,0.000509783563416632,5246.74093986087,1,3360969.5674473,79.4257854821235,98.0626684636119,"22001"
"8687","LA094000200","LA",52,2014,0,"22","089","062800","2","220890628002",5366508,21680,"22089062800",16096255,525707,18.7301587301587,18.3333333333333,11.6984402079723,26.58,8.31889081455806,4.08863214184632,0.167088607594937,0.000215037413528499,4269739.91175676,1,2078215.5742648,99.9566630552546,93.1351078167116,"22089"
"8688","LA004000006","LA",98,2015,0,"22","019","000400","1","220190004001",312266,0,"22019000400",958427,0,46.4919043947571,46.4919043947571,0,46.8774094063223,6.16966580976864,3.94811942438054,0.819095477386935,0.00124573280472418,3839.2775799892,1,526259.804816739,76.8851570964247,36.7735006738544,"22019"
"8689","LA100000001","LA",71,2014,0,"22","055","001410","1","220550014101",11495882,0,"22055001410",62387785,0,4.60511167395809,3.50756005833141,85.3838862559242,8.52193995381062,4.30331753554502,4.55088846808135,0.140829074389551,0.000458859963941871,4007.70444348168,1,1147915.51587525,76.9230769230769,75.6612196765499,"22055"
"8690","LA003000001","LA",92,2015,0,"22","033","003000","4","220330030004",407987,0,"22033003000",35281574,9821351,24.0748355263158,24.0748355263158,0,38.3934426229508,10.8944182918628,3.94309862300549,0.583170254403131,0.00364472397404819,0,1,1186141.32292855,0,77.301634097035,"22033"
"8691","LA108000001","LA",71,2015,0,"22","017","024900","2","220170249002",48259816,3452256,"22017024900",260940826,46180865,6.36210762331839,5.91367713004484,74.5433789954338,17.8351093662367,14.5547945205479,4.26064370673503,0.394109396914446,3.63034952308977e-05,NA,NA,971541.229541498,0,68.0656165768194,"22017"
"8692","LA003000005","LA",93,2015,0,"22","033","004013","3","220330040133",584621,0,"22033004013",4420191,669805,20.3011170471102,15.0315687226809,50.8787346221441,41.3108242303873,2.50439367311072,4.30494268240246,0.967538322813345,0.00389312050028993,42724.3949082087,1,1371112.46658434,91.2134344528711,82.6314016172507,"22033"
"8693","LA056000056","LA",94,2015,0,"22","101","040500","3","221010405003",6741101,1307636,"22101040500",19308354,2909549,11.3668771643919,8.43348950906498,52.9363110008271,20.1897298412044,4.88006617038875,4.27084181153319,0.406315789473684,0.000179347557617072,34280.9260591182,1,348430.699372618,89.7562296858072,18.4909871967655,"22101"
"8694","LA057000001","LA",88,2015,0,"22","079","011500","2","220790115002",3672086,0,"22079011500",16834916,0,1.84993531694696,1.5006468305304,62.5941872981701,13.9714704706039,23.6275565123789,4.37633967257104,0.321727019498607,0.000505979435122162,NA,1,328362.491287837,0,16.7347540431267,"22079"
"8695","LA073000001","LA",66,2015,0,"22","097","960500","1","220979605001",123790374,2561615,"22097960500",199406634,3067145,5.74948665297741,5.74948665297741,88.0898876404494,18.2751540041068,12.4719101123596,4.27607099313703,0.227014755959137,2.15687206825952e-05,12501.3110406705,1,1397398.51702761,84.0736728060672,83.338948787062,"22097"
"8696","LA074000002","LA",92,2015,0,"22","085","000300","1","220850003001",18326145,1434590,"22085000300",27796606,1511233,24.5313123254886,22.9756681292381,43.2432432432432,31.1244979919679,12.9402129402129,4.2517598545288,0.351528384279476,6.66261234973313e-05,NA,1,851657.077414345,0,61.7987702156334,"22085"
"8697","LA074000001","LA",99,2015,0,"22","085","000100","3","220850001003",78617417,33524,"22085000100",481351004,916219,8.34441489361702,5.55186170212766,53.2314923619271,16.3722826086957,22.2091656874266,4.29272113777454,0.324404761904762,1.08245733893801e-05,NA,1,880360.589226871,0,63.502358490566,"22085"
"8698","LA058000001","LA",58,2015,0,"22","039","950300","4","220399503004",3498486,0,"22039950300",335912544,2212871,7.40439381611066,5.08543531326282,73.7321196358908,24.6363209760676,15.3446033810143,4.23997480111694,0.335616438356164,0.000219809368967033,0.584575423169997,1,704091.446694321,59.0086673889491,51.7372809973046,"22039"
"8699","LA023000007","LA",73,2015,0,"22","079","012700","1","220790127001",19048609,167817,"22079012700",21514372,167817,39.6279069767442,39.3798449612403,0,39.6279069767442,9.44259567387687,4.0873199122064,0.650313152400835,0.000126203440891668,NA,1,410307.792768454,0,25.3916778975741,"22079"
"8700","LA023000008","LA",66,2015,0,"22","079","012700","2","220790127002",2465763,0,"22079012700",21514372,167817,39.6279069767442,39.3798449612403,0,39.6279069767442,26.0657734470158,3.89470365260923,0.497076023391813,0.000332959818117151,NA,1,410307.792768454,0,25.3916778975741,"22079"
"8701","LA023000009","LA",64,2015,0,"22","079","012700","2","220790127002",2465763,0,"22079012700",21514372,167817,39.6279069767442,39.3798449612403,0,39.6279069767442,26.0657734470158,3.89470365260923,0.497076023391813,0.000332959818117151,NA,1,410307.792768454,0,25.3916778975741,"22079"
"8702","LA023000005","LA",41,2015,0,"22","079","013800","2","220790138002",6817056,0,"22079013800",15587424,0,12.3907685413399,10.6654716558369,28.8038277511962,21.9583003430984,4.01913875598086,4.2055291510618,0.48015873015873,0.000153291978238113,NA,1,477565.465132974,0,32.302897574124,"22079"
"8703","LA023000010","LA",75,2015,0,"22","079","010500","5","220790105005",2208208,0,"22079010500",127553884,5186170,28.6109896516543,28.5672642471943,22.0382165605096,36.5506096665198,3.69426751592357,4.17245697440059,0.622516556291391,0.000355491873953903,NA,1,860208.256946058,0,62.262045148248,"22079"
"8704","LA023000006","LA",66,2015,0,"22","079","012700","1","220790127001",19048609,167817,"22079012700",21514372,167817,39.6279069767442,39.3798449612403,0,39.6279069767442,9.44259567387687,4.0873199122064,0.650313152400835,0.000126203440891668,NA,1,410307.792768454,0,25.3916778975741,"22079"
"8705","LA070000001","LA",69,2015,0,"22","101","040700","3","221010407003",1088646,98193,"22101040700",3274508,218703,17.5173663545757,15.1011778918756,69.3623639191291,26.085626911315,20.5287713841369,4.41288035846497,0.527075812274368,0.00118128390679799,10521.7598167401,1,486224.234944464,83.5048754062839,33.1262634770889,"22101"
"8706","LA054000001","LA",66,2015,0,"22","061","960500","2","220619605002",4783717,0,"22061960500",13743780,0,10.5828220858896,10.2760736196319,70.9312445604874,21.7471264367816,11.053089643168,4.31527743947181,0.581854043392505,0.000240189793836048,NA,NA,968733.432374059,0,67.9329514824798,"22061"
"8707","LA037000001","LA",46,2015,0,"22","119","031900","1","221190319001",806306,0,"22119031900",3159789,0,19.2024777390631,19.2024777390631,49.6229260935143,23.8720262510254,27.3001508295626,4.16366815378267,0.50261780104712,0.000822268468794726,NA,NA,706542.720064304,0,51.9078504043127,"22119"
"8708","LA077000001","LA",98,2015,0,"22","031","950200","2","220319502002",27296657,733905,"22031950200",406952019,2855426,11.2722948870392,11.15338882283,60.0682593856655,25.6085918854415,3.98179749715586,4.23638608860955,0.44206008583691,3.22017454371794e-05,NA,NA,1538279.32354181,0,86.0785882749326,"22031"
"8709","LA055000003","LA",82,2015,0,"22","097","961500","1","220979615001",489231,0,"22097961500",6889203,0,25.3631284916201,25.608938547486,13.5005973715651,28.3602150537634,11.2305854241338,4.11776829492637,0.586294416243655,0.00171084824959988,0,1,890874.57285104,0,64.1404144204852,"22097"
"8710","LA042000030","LA",50,2015,0,"22","015","011300","1","220150113001",1215434,6593,"22015011300",2785347,175083,38.5554425228891,38.2502543234995,3.2185628742515,42.0142421159715,10.9281437125749,3.91083776499268,0.839816933638444,0.00109919584280183,NA,NA,484633.883016249,0,32.9156839622642,"22015"
"8711","LA040000123","LA",76,2015,0,"22","099","020600","2","220990206002",19372663,68989,"22099020600",89064333,68989,19.1220485533755,17.62554040572,18.1313598519889,22.8799467908214,14.8936170212766,4.09530886138538,0.297709923664122,0.000111600557961495,12062.9640760635,1,1328664.93166175,84.0140845070423,81.5174359838275,"22099"
"8712","LA120000001","LA",86,2015,0,"22","043","020100","1","220430201001",209088251,1126102,"22043020100",621607094,16491242,0.82256169212691,0.430865648256953,97.7379830348728,14.4592476489028,15.5513666352498,4.2586612233256,0.326424870466321,5.07441233510533e-06,NA,NA,862307.673002293,0,62.3589117250674,"22043"
"8713","LA027000325","LA",51,2015,0,"22","045","030400","4","220450304004",16354625,32744,"22045030400",150613751,3195976,17.5425038639876,12.0556414219474,20.7535703433607,28.4305993690852,14.8890914615618,4.11571033801238,0.351909184726522,0.000201227481522811,140166.736563094,1,1397232.19360467,95.1083423618635,83.3284198113208,"22045"
"8714","LA076000001","LA",49,2015,0,"22","029","000100","2","220290001002",34143506,1034233,"22029000100",380353665,31441001,14.6994295743747,14.6994295743747,34.777376654633,25.0669045495094,17.3285198555957,4.16858586553641,0.430051813471503,2.43384496015143e-05,0,NA,429255.974085806,0,27.5795990566038,"22029"
"8715","LA001014713","LA",89,2015,0,"22","071","013700","3","220710137003",596948,0,"22071013700",5029288,300284,64.8913506604176,65.3174265019173,0,65.6582871751172,2.29007633587786,3.51375015008182,0.984472049689441,0.00197504640270174,6762.26847177573,1,300792.243320468,80.8829902491874,13.8456030997305,"22071"
"8716","LA002002300","LA",63,2015,0,"22","017","023600","2","220170236002",1384001,0,"22017023600",2586442,0,42.7414128321452,42.6441996111471,0,42.7414128321452,13.2974634896234,4.09205360642548,0.639737991266376,0.000940028222522961,NA,NA,443184.671646353,0,28.9820586253369,"22017"
"8717","LA001016604","LA",68,2015,1,"22","071","000601","2","220710006012",267595,0,"22071000601",485454,0,62.0118343195266,62.0118343195266,0,62.0118343195266,1.94003527336861,3.84898920625117,0.932515337423313,0.00211887367103272,5308.67259003003,1,97420.3714240838,79.5937161430119,0.755980458221024,"22071"
"8718","LA001072602","LA",36,2015,0,"22","071","000601","2","220710006012",267595,0,"22071000601",485454,0,62.0118343195266,62.0118343195266,0,62.0118343195266,1.94003527336861,3.84898920625117,0.932515337423313,0.00211887367103272,5308.67259003003,1,97420.3714240838,79.5937161430119,0.755980458221024,"22071"
"8719","LA001014716","LA",87,2015,0,"22","071","001720","2","220710017202",331048,0,"22071001720",3296947,233904,39.4330708661417,40.6614173228346,0,40.1574803149606,0.834492350486787,4.2674064187529,0.485714285714286,0.00217189048113869,12990.7972993725,1,436011.709192628,84.1711809317443,28.4071765498652,"22071"
"8720","LA001007501","LA",79,2015,0,"22","071","006900","3","220710069003",221138,0,"22071006900",819671,0,69.5847362514029,69.023569023569,0,69.5847362514029,5.74162679425837,3.73029766209715,0.951724137931034,0.00189022239506552,5038.52920579086,1,151319.303926465,78.9003250270856,2.39428908355795,"22071"
"8721","LA001077712","LA",88,2015,0,"22","071","014100","3","220710141003",158673,0,"22071014100",616478,295396,24.8715313463515,24.7173689619733,28.2583621683968,32.8365878725591,5.76701268742791,4.30300155365584,0.913223140495868,0.00546406761074663,2199.84156706596,1,97905.6141003222,74.4203683640303,0.800202156334232,"22071"
"8722","LA001002709","LA",86,2015,1,"22","071","010200","2","220710102002",79747,0,"22071010200",455271,0,36.3155108523028,35.0979354155638,6.50887573964497,39.2271042879831,6.80473372781065,4.05564585999466,0.553719008264463,0.00423840395249978,10250.3971001903,1,457633.089493938,83.3911159263272,30.4034703504043,"22071"
"8723","LA002002500","LA",54,2015,0,"22","017","024602","5","220170246025",6131379,398960,"22017024602",19621585,607346,40.6842692450725,40.6842692450725,15.3214774281806,52.443919716647,1.91518467852257,3.85070748537454,1,0.000357668315724733,NA,NA,551546.442367047,0,39.4415431266846,"22017"
"8724","LA001015301","LA",71,2015,0,"22","071","014000","2","220710140002",125535,0,"22071014000",565122,0,68.465736810188,68.465736810188,0,68.465736810188,40.4814004376368,4.05157695847254,0.987562189054726,0.00364041900665153,4138.1039984344,1,177582.185702175,77.0639219934995,3.96731805929919,"22071"
"8725","LA001007502","LA",78,2015,1,"22","071","006900","2","220710069002",120762,0,"22071006900",819671,0,69.5847362514029,69.023569023569,0,69.5847362514029,5.88235294117647,3.85539799665407,1,0.000985409317500538,5038.52920579086,1,151319.303926465,78.9003250270856,2.39428908355795,"22071"
"8726","LA001058701","LA",69,2015,0,"22","071","014100","1","220710141001",111576,0,"22071014100",616478,295396,24.8715313463515,24.7173689619733,40.7755581668625,32.8365878725591,17.86133960047,4.2822821563191,0.922907488986784,0.00762708826270883,2199.84156706596,1,97905.6141003222,74.4203683640303,0.800202156334232,"22071"
"8727","LA002008910","LA",60,2015,0,"22","017","023200","1","220170232001",886791,0,"22017023200",1588391,0,26.0926288323549,24.1356816699282,22.0039292730845,31.0502283105023,10.0196463654224,4.18511700114259,0.4921875,0.00114795932750783,NA,NA,277924.882218406,0,11.6366239892183,"22017"
"8728","LA003000006","LA",79,2015,0,"22","033","005200","1","220330052001",460439,0,"22033005200",2091019,535940,32.3971915747242,32.3971915747242,5.16898608349901,36.7285499247366,10.8349900596421,4.11584340411282,0.505813953488372,0.00218487139447354,0,1,498448.679015985,0,34.3223551212938,"22033"
"8729","LA001062101","LA",60,2015,0,"22","071","000601","1","220710006011",217859,0,"22071000601",485454,0,62.0118343195266,62.0118343195266,2.87769784172662,62.0118343195266,26.2589928057554,3.91211572907885,0.921052631578947,0.00127605469592718,5308.67259003003,1,97420.3714240838,79.5937161430119,0.755980458221024,"22071"
"8730","LA001099103","LA",88,2015,0,"22","071","001100","2","220710011002",396258,546931,"22071001100",1634059,712315,11.3033448673587,11.6493656286044,84.7,20.5305651672434,12.4,4.59556235300585,0.572139303482587,0.00252360835617199,22188.6066383266,1,250201.32154198,86.830985915493,8.96015835579515,"22071"
"8731","LA004000001","LA",38,2016,0,"22","019","000600","3","220190006003",769553,0,"22019000600",5085503,15825,31.706008583691,31.1024678111588,11.3686534216336,33.3422746781116,9.8233995584989,4.19711508108727,0.632558139534884,0.00117730682617052,23067.0771226014,1,1158130.60100185,87.172264355363,76.2255727762803,"22019"
